"effect_size_id","ok","k","pooled_r","cilb95","ciub95","cilb999","ciub999","i2","tau2","n_pooled"
"57313_003",TRUE,34,-0.15014466663988,-0.268815586639439,-0.0314737466403197,-0.3493778349988,0.0490885017190412,80.2747566665279,0.0926916952074602,1003
"57313_004",TRUE,73,-0.270224236622286,-0.344477279178503,-0.19597119406607,-0.394885517825968,-0.145562955418604,77.5940644822893,0.0746406758992983,1879
"57313_005",TRUE,21,-0.148685500440499,-0.239563760283099,-0.0578072405979003,-0.301258377127167,0.00388737624616861,44.4634074051415,0.0191177461189322,810
"57313_006",TRUE,16,-0.474290702747476,-0.598062064224084,-0.350519341270868,-0.682086854485184,-0.266494551009768,68.5455658370119,0.0397255180198591,399
"57313_007",TRUE,12,-0.113726308153674,-0.244474842759921,0.0170222264525732,-0.333236233651725,0.105783617344378,37.0168352443072,0.0190649476320125,348
"58322_001",TRUE,26,-0.0240298537758079,-0.080598073704483,0.0325383661528671,-0.119000598797891,0.0709408912462747,0,0,1192
"58322_002",TRUE,18,0.135548601615342,0.0706692757465442,0.200427927484139,0.0266245816963981,0.244472621534286,0,0,871
"59120_002",TRUE,9,0.0676274133886124,0.0148795628396314,0.120375263937593,-0.0209294242008771,0.156184250978102,92.0604306032551,0.00560597246758003,22235
"59120_004",TRUE,4,0.119244590422474,0.0416633568945977,0.19682582395035,-0.0110042941484843,0.249493474993432,90.0070323350895,0.00560997082124253,6395
"59157_001",TRUE,14,0.305841420446515,0.215490926813589,0.396191914079441,0.154154595153957,0.457528245739073,17.2756773266503,0.00506892133077082,472
