"effect_size_id","ok","k","pooled_r","cilb95","ciub95","cilb999","ciub999","i2","tau2","n_pooled","review_id","Study.Level.Available.","Value","Value...CI.lower.bound","Value...CI.upper.bound","p.value","Statistical.Test","k..number.of.effects.informing.this.test.","Combined.N","Exposure...Author.Description","exposure","Outcome...Author.Description","cat","Outcome.Level.2","Outcome.Level.3","outcome","Benefit.or.Risk.","Moderator.Level.Recoded","Moderator.Category.Recoded","Use.Moderator","I2.calculated","Value_raw_SE","Value_raw_SD"
"47769_005",TRUE,13,0.184890774413569,-0.0260212452837527,0.39580279411089,-0.169203302968087,0.538984851795225,92.5266539995176,0.127919853762013,571,47769,TRUE,0.21,-0.22,0.64,"0.28","Hedge's g",7,352," ","Intervention: Cognitive training","  ","psychology","psychology_cognition","psychology_cognition_cognitive function","Cognition: Executive functioning","Benefit","overall","overall",TRUE,64.7,NA,NA
"50837_001",TRUE,57,0.128037066205763,0.0796974929207818,0.176376639490744,0.0468811575575387,0.209192974853987,37.9972385458555,0.0124794035947938,2606,50837,TRUE,0.281,0.124,0.437,"","Hedge's g",59,773," ","Intervention: Cognitive training","  ","psychology","psychology_cognition","psychology_cognition_executive function","Cognition: Executive functioning","Benefit","overall","overall",TRUE,NA,NA,NA
"59227_005",TRUE,5,-0.0984119384977507,-0.200767809159235,0.00394393216373322,-0.270254243353051,0.0734303663575498,39.9714467759555,0.0054144039585398,610,59227,TRUE,-0.09,-0.22,0.05,"0.196","correlation",5,368,"Smartphone and/or tablet use","Screen use: General (mobile or tablet)","Executive functioning","psychology","psychology_cognition","psychology_cognition_cognitive function","Cognition: Executive functioning","Benefit","Overall","Overall",TRUE,30.3,NA,NA
"61458_001",TRUE,56,0.105529287571836,0.0575833944567876,0.153475180686885,0.0250343171515787,0.186024257992094,65.503587251143,0.0196104993222971,5189,61458,TRUE,0.19,0.11,0.28,"0.001","d",9,4971,"Video games","Video games: General","Information processing","psychology","psychology_cognition","psychology_cognition_cognitive function","Cognition: Information processing","Benefit","Quasi-experimental","Design",TRUE,-999,NA,NA
"61458_002",TRUE,29,0.188737917489201,0.0855084904464183,0.291967344531983,0.0154290241420702,0.362046810836331,76.2985531929953,0.0603775190727411,1230,61458,TRUE,0.4,0.17,0.64,"0.001","d",7,1080,"Video games","Video games: General","Information processing","psychology","psychology_cognition","psychology_cognition_cognitive function","Cognition: Information processing","Benefit","True experiments","Design",TRUE,-999,NA,NA
"47769_007",TRUE,19,0.199704451517985,0.0447935184828744,0.354615384553097,-0.06037102444644,0.459779927482411,90.2566928658865,0.0961709946393359,948,47769,TRUE,0.32,-0.05,0.69,"0.08","Hedge's g",8,398," ","Intervention: Cognitive training","  ","psychology","psychology_cognition","psychology_cognition_cognitive function","Cognition: Verbal skills","Benefit","overall","overall",TRUE,63,NA,NA
"47769_004",TRUE,14,0.21308537220379,0.114877994233609,0.311292750173972,0.0482078514995276,0.377962892908053,52.4301776687269,0.0168733620112145,800,47769,TRUE,0.44,0.18,0.71,"0.005","Hedge's g",9,469," ","Intervention: Cognitive training","  ","psychology","psychology_cognition","psychology_cognition_cognitive function","Cognition: Visuospatial skills","Benefit","overall","overall",TRUE,55.6,NA,NA
"59227_001",TRUE,26,-0.0853726072311902,-0.139420787870692,-0.0313244265916882,-0.176112531324499,0.00536731686211916,82.2802618008155,0.0142582821915595,9070,59227,TRUE,-0.08,-0.13,-0.03,"0.001","correlation",16,7566,"Smartphone and/or tablet use","Screen use: General (mobile or tablet)","Child-specific factors","psychology","psychology_developmental","psychology_developmental","Developmental: General","Benefit","Overall","Overall",TRUE,73.98,NA,NA
"59227_006",TRUE,9,-0.0879817610817232,-0.207757016077237,0.0317934939137908,-0.289068965460373,0.113105443296927,82.0927310764255,0.0262363728045511,1811,59227,TRUE,-0.09,-0.2,0.01,"0.09","correlation",9,1399,"Smartphone and/or tablet use","Screen use: General (mobile or tablet)","Language-related factors","psychology","psychology_developmental","psychology_developmental_language and speech","Developmental: Language or speech","Benefit","Overall","Overall",TRUE,58.04,NA,NA
"51998_001",TRUE,5,0.152585765508302,0.0216288521548613,0.283542678861743,-0.067274001029342,0.372445532045947,38.8874916634665,0.00841742063685461,391,51998,FALSE,0.27,0.09,0.456,"","Cohen's d",5,438," ","Video games: Health promoting content","  ","psychology","psychology_cognition","psychology_cognition_health behaviour_self efficacy","Healthy behavior: Self-efficacy","Benefit","overall","overall",TRUE,NA,NA,NA
"52311_001",TRUE,3,0.126578507970051,-0.0424103670147728,0.295567382954875,-0.157132016737779,0.41028903267788,0,0,133,52311,TRUE,0.27,-0.04,0.58,"-999","Hedge's g",3,165," ","Video games: Physically active","  ","psychology","psychology_cognition","psychology_cognition_health behaviour_self-efficacy","Healthy behavior: Self-efficacy","Benefit","overall","overall",TRUE,0,NA,NA
"52311_006",TRUE,4,0.227304910515593,0.0894092879967974,0.365200533034388,-0.00420405374749069,0.458813874778676,0,0,185,52311,TRUE,0.42,-0.09,0.94,"-999","Hedge's g",2,60," ","Video games: Physically active","  ","psychology","psychology_cognition","psychology_cognition_health behaviour_self-efficacy","Healthy behavior: Self-efficacy","Benefit","overall","overall",TRUE,0,NA,NA
"59754_001",TRUE,32,0.29289880295076,0.205701319092654,0.380096286808867,0.14650547439107,0.439292131510451,91.839266730325,0.053116563027022,10619,59754,TRUE,-999,-999,-999,"-999","Hedge's g",-999,-999,"Game based learning","Video games: Educational (with competition)","Cognition","psychology","psychology_cognition","psychology_cognition_cognitive function","Learning: Cognition","Benefit","Overall","Overall",TRUE,-999,NA,NA
"57223_002",TRUE,7,0.00676135216713691,-0.09729440137457,0.110817105708844,-0.167934836791086,0.18145754112536,87.7218998867005,0.0164546829832984,3333,57223,TRUE,-999,-999,-999,"-999","-999",7,3333,"Violent video games","Video games: Violent content","Prosocial behavior","psychology","psychology_behaviour","psychology_behaviour_prosocial","Prosocial Behavior: General","Benefit","Overall","Overall",TRUE,-999,NA,NA
"59120_002",TRUE,9,0.0676274133886124,0.0148795628396314,0.120375263937593,-0.0209294242008771,0.156184250978102,92.0604306032551,0.00560597246758003,22235,59120,TRUE,0.07,0.02,0.12,"0.001","correlation",9,22235,"Media exposure","Screen use: General","ADHD","psychology","psychology_disorders","psychology_disorders_adhd","Psychological health: ADHD","Risk","Continuous","Outcome measure",TRUE,-999,NA,NA
"59120_004",TRUE,4,0.119244590422474,0.0416633568945977,0.19682582395035,-0.0110042941484843,0.249493474993432,90.0070323350895,0.00560997082124253,6395,59120,TRUE,0.12,0.04,0.2,"0.001","correlation",4,6395,"Media exposure","Screen use: General","Inattention","psychology","psychology_disorders","psychology_disorders_adhd","Psychological health: ADHD Symptoms (Inattention)","Risk","Continuous","Outcome measure",TRUE,-999,NA,NA
"47769_008",TRUE,11,0.265508772080232,0.0896394585916666,0.441378085568797,-0.0297531214280099,0.560770665588473,85.1339043898254,0.07008803656248,528,47769,TRUE,0.43,0.09,0.75,"0.02","Hedge's g",8,429," ","Intervention: Cognitive training","  ","psychology","psychology_cognition","psychology_cognition_cognitive function","Psychological health: Adjustment","Benefit","overall","overall",TRUE,48.8,NA,NA
"60704_002",TRUE,3,0.40645825934898,0.196051964377727,0.616864554320234,0.0532132285533991,0.759703290144561,96.2910588815302,0.0326552091478629,1802,60704,TRUE,-999,-999,-999,"-999","-999",3,1802,"Problematic social media use","Social Media: General (problematic use)","Anxiety symptoms","psychology","psychology_affect","psychology_affect_anxiety","Psychological health: Anxiety","Risk","Overall","Overall",TRUE,-999,NA,NA
"52166_002",TRUE,2,-0.207102172042797,-0.266921733493952,-0.147282610591643,-0.307531500119118,-0.106672843966476,0,0,984,52166,TRUE,-0.21,-0.27,-0.15,"-999","Attenuated correlation (uncorrected correlation)",3,984," ","Social Media: Instant messaging","  ","psychology","psychology_affect","psychology_affect_anxiety","Psychological health: Anxiety","Risk","Instant Msg","Digital media type",TRUE,0,NA,NA
"60496_003",TRUE,118,0.245024706737029,0.222570737767668,0.267478675706391,0.207327388977839,0.282722024496219,98.5241778076806,0.0141024860739424,527696,60496,TRUE,-0.06,-0.11,0,"0.05","Fisher’s z",118,527696,"Online media use; smart phone, internet, social media, online gaming","Internet use: General","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Cross-sectional","Study Design",TRUE,-999,NA,NA
"60496_007",TRUE,13,0.147530141487824,0.0872071447725689,0.207853138203079,0.0462556105367737,0.248804672438874,93.9871107400528,0.011382551377687,17540,60496,TRUE,-0.02,-0.08,0.04,"0.003","Fisher’s z",13,17540,"Online media use; smart phone, internet, social media, online gaming","Internet use: General","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Longitudinal","Study Design",TRUE,-999,NA,NA
"60496_001",TRUE,224,0.226776912471519,0.211082331303733,0.242471493639305,0.200427734997073,0.253126089945965,98.5335202480905,0.0129680176740987,1207757,60496,TRUE,-999,-999,-999,"-999","-999",224,1207757,"Online media use","Screen use: Online media","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Cross-sectional","Study Design",TRUE,-999,NA,NA
"60496_002",TRUE,33,0.150359888569929,0.114656690838716,0.186063086301141,0.0904188246213148,0.210300952518543,94.1807644324129,0.00992755549493279,52475,60496,TRUE,-999,-999,-999,"-999","-999",33,52475,"Online media use","Screen use: Online media","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Longitudinal","Study Design",TRUE,-999,NA,NA
"60496_006",TRUE,28,0.245846955950247,0.20356249005371,0.288131421846785,0.174856791612066,0.316837120288428,97.374125182126,0.0118155883964313,105958,60496,TRUE,-999,-999,-999,"-999","-999",28,105958,"Smartphone media use","Screen use: Online media (mobile phone)","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Cross-sectional","Study Design",TRUE,-999,NA,NA
"60496_010",TRUE,3,0.124033559499445,0.0776257591485006,0.170441359850389,0.0461208484450338,0.201946270553855,67.2229646703475,0.00113023907289179,5281,60496,TRUE,-999,-999,-999,"-999","-999",3,5281,"Smartphone media use","Screen use: Online media (mobile phone)","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Longitudinal","Study Design",TRUE,-999,NA,NA
"53160_001",TRUE,12,0.121823722265635,0.053604758669243,0.190042685862028,0.00729288135261703,0.236354563178654,97.4716879681344,0.0125279130131586,93740,53160,TRUE,0.12,0.04,0.2,"-999","Fisher's Z",12,93740,"Social media use","Social Media: General","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,97.38,NA,NA
"60496_004",TRUE,33,0.184036508509112,0.15234609776649,0.215726919251735,0.13083239634017,0.237240620678055,93.1142660898733,0.00702355821827188,61940,60496,TRUE,-999,-999,-999,"-999","-999",33,61940,"Social media","Social Media: General","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Cross-sectional","Study Design",TRUE,-999,NA,NA
"60496_008",TRUE,11,0.170468409341823,0.129852666226875,0.211084152456772,0.102279815320025,0.238657003363621,81.7854320000427,0.00356648090600655,13878,60496,TRUE,-999,-999,-999,"-999","-999",11,13878,"Social media","Social Media: General","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Longitudinal","Study Design",TRUE,-999,NA,NA
"61462_001",TRUE,11,0.131483120399972,0.0530574309087643,0.209908809891181,-0.000183496814457812,0.263149737614403,95.5154780251364,0.0157107796590553,16084,61462,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Social networking site use","Social Media: General","Self-reported depression","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,-999,NA,NA
"57230_001",TRUE,9,0.0588720259904118,-0.0170879259498938,0.134831977930717,-0.0686549359098967,0.18639898789072,92.3496893454087,0.00944730929138444,13856,57230,TRUE,0.02,-999,-999,"-999","correlation",6,7215,"Time spent using social network sites","Social Media: General (duration)","Depression symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,-999,NA,NA
"61492_001",TRUE,8,0.108835596727181,0.0180940387131132,0.199577154741249,-0.0435077752213521,0.261178968675715,87.5538134174981,0.0121793285161111,5273,61492,TRUE,-999,-999,-999,"-999","-999",-999,-999,"time spent using social network sites","Social Media: General (duration)","Depression symptom severity","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,-999,NA,NA
"61492_002",TRUE,4,0.158552062803921,0.0900285599106678,0.227075565697174,0.0435099396913242,0.273594185916517,50.0396451019903,0.00231521351553213,1931,61492,TRUE,-999,-999,-999,"-999","-999",-999,-999,"checking frequency of SNS","Social Media: General (frequency)","Depression symptom severity","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,-999,NA,NA
"57230_002",TRUE,2,0.179496402760334,0.131699377970392,0.227293427550276,0.0992513630567119,0.259741442463956,26.2089042928704,0.00032761130366088,2232,57230,TRUE,-999,-999,-999,"-999","Correlation",2,2232,"Intensity of social network sites use","Social Media: General (intensity)","Depression symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,-999,NA,NA
"57230_003",TRUE,4,0.334348489972678,0.226698013121136,0.44199896682422,0.153617224229049,0.515079755716307,94.4400035556517,0.0110501953711219,6327,57230,TRUE,-999,-999,-999,"-999","Correlation",2,1239,"Problematic social network sites use","Social Media: General (problematic use)","Depression symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,-999,NA,NA
"60704_001",TRUE,2,0.103520817369198,-0.0434478895942638,0.25048952433266,-0.143220685418957,0.350262320157353,79.109001505294,0.00889976266934558,835,60704,TRUE,-999,-999,-999,"-999","-999",2,835,"Problematic social media use","Social Media: General (problematic use)","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Overall","Overall",TRUE,-999,NA,NA
"52166_001",TRUE,2,-0.109654812447351,-0.668146296962356,0.448836672067654,-1.0472899800336,0.827980355138898,97.3034093468497,0.158069388483957,804,52166,TRUE,0,-0.22,0.22,"-999","Attenuated correlation (uncorrected correlation)",2,804," ","Social Media: Instant messaging","  ","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Instant Msg","Digital media type",TRUE,93.43,NA,NA
"52166_004",TRUE,2,0.0519407051253628,-0.0144135892852982,0.118294999536024,-0.0594595967321238,0.163341006982849,0,0,869,52166,TRUE,0.05,-0.01,0.12,"-999","Attenuated correlation (uncorrected correlation)",2,869," ","Video games: General","  ","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Gaming","Digital media type",TRUE,0,NA,NA
"60496_005",TRUE,24,0.201194034708945,0.159388223535577,0.242999845882313,0.131007469913494,0.271380599504396,94.3681216029748,0.00945412277818536,42235,60496,TRUE,-999,-999,-999,"-999","-999",24,42235,"Online gaming","Video games: Online","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Cross-sectional","Study Design",TRUE,-999,NA,NA
"60496_009",TRUE,5,0.106153283147499,-0.0138196869732726,0.226126253268272,-0.0952658594249202,0.307572425719919,96.6832000066633,0.0177123757937209,13398,60496,TRUE,-999,-999,-999,"-999","-999",5,13398,"Online gaming","Video games: Online","Depressive symptoms","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","Longitudinal","Study Design",TRUE,-999,NA,NA
"52311_002",TRUE,2,0.106467134949459,-0.102243584439061,0.315177854337979,-0.243931243140125,0.456865513039042,0,0,88,52311,TRUE,0.21,-0.2,0.62,"-999","Hedge's g",2,91," ","Video games: Physically active","  ","psychology","psychology_affect","psychology_affect_depression","Psychological health: Depression","Risk","overall","overall",TRUE,0,NA,NA
"59586_001",TRUE,10,-0.0635780329588175,-0.135417687430467,0.00826162151283234,-0.184187546850258,0.0570314809326228,41.2323610778598,0.00461721292386261,2476,59586,TRUE,-0.12,-0.26,0.02,"0.09","Standardised mean difference",10,2476,"Digital interventions for emotional regulation","Intervention: To improve emotional regulation","Emotion experience","psychology","psychology_affect","psychology_affect_emotion","Psychological health: Emotion experience","Risk","Overall","Overall",TRUE,39,NA,NA
"59586_002",TRUE,8,-0.0981005082525599,-0.166143961409486,-0.0300570550956342,-0.212336689775265,0.0161356732701451,0,0,811,59586,TRUE,-0.19,-0.34,-0.04,"0.02","Standardised mean difference",8,811,"Digital interventions for emotional regulation (digital games only)","Intervention: To improve emotional regulation (via digital games)","Emotion experience","psychology","psychology_affect","psychology_affect_emotion","Psychological health: Emotion experience","Risk","Overall","Overall",TRUE,0,NA,NA
"59586_003",TRUE,4,0.0942500563750602,-0.0199154106613244,0.208415523411445,-0.0974190375775205,0.285919150327641,54.2923860813091,0.00674832803893184,1935,59586,TRUE,0.19,-0.16,0.54,"0.18","Standardised mean difference",4,1935,"Digital interventions for emotional regulation","Intervention: To improve emotional regulation","Emotion regulation","psychology","psychology_cognition","psychology_cognition_emotion regulation","Psychological health: Emotion regulation","Benefit","Overall","Overall",TRUE,49,NA,NA
"51998_002",TRUE,4,0.201506719872241,0.0925699805836934,0.310443459160789,0.0186159854005813,0.384397454343901,0,0,298,51998,FALSE,0.4,0.173,0.633,"","Cohen's d",4,440," ","Video games: Health promoting content","  ","psychology","psychology_affect","psychology_affect_enjoyment_towards exposure","Psychological health: Enjoyment","Benefit","overall","overall",TRUE,NA,NA,NA
"52311_007",TRUE,2,0.363193310093262,0.0163959022540925,0.709990717932432,-0.21903480731507,0.945421427501595,0,0,26,52311,TRUE,0.76,0.07,1.46,"-999","Hedge's g",2,39," ","Video games: Physically active","  ","psychology","psychology_affect","psychology_affect_enjoyment_towards exposure","Psychological health: Enjoyment","Benefit","overall","overall",TRUE,0,NA,NA
"59211_001",TRUE,90,0.127930138375029,0.103374651681815,0.152485625068243,0.0867046434138158,0.169155633336242,94.15002679052,0.0114428024411097,127057,59211,TRUE,0.11,0.1,0.12,"-999","Correlation",80,124027,"Screen time","Screen use: General","Externalizing behavior problems","psychology","psychology_affect","psychology_affect_externalizing problems","Psychological health: Externalizing","Risk","Overall","Overall",TRUE,87.8,NA,NA
"59211_004",TRUE,9,0.122052335888412,0.0932459163081455,0.150858755468678,0.073690072900359,0.170414598876464,10.353181718059,0.000204653905036198,5466,59211,TRUE,0.13,0.08,0.18,"-999","Correlation",8,5466,"Screen time","Screen use: General","Externalizing behavior problems","psychology","psychology_affect","psychology_affect_externalizing problems","Psychological health: Externalizing","Risk","Video games or computer","Screen type",TRUE,-999,NA,NA
"59211_005",TRUE,42,0.147519953739861,0.103856988283075,0.191182919196646,0.0742154664405817,0.22082444103914,94.6568655037988,0.0174143538945887,46519,59211,TRUE,0.11,0.09,0.14,"-999","Correlation",37,46519,"Screen time","Screen use: General","Externalizing behavior problems","psychology","psychology_affect","psychology_affect_externalizing problems","Psychological health: Externalizing","Risk","Television","Screen type",TRUE,-999,NA,NA
"57182_001",TRUE,14,0.389046583498624,0.29700037032871,0.481092796668537,0.234512863819443,0.543580303177805,97.8209718119387,0.0289375105315334,15139,57182,TRUE,-999,-999,-999,"-999","-999",14,15139,"Social Media Use","Social Media: General","Fear of missing out","psychology","psychology_affect","psychology_affect_fomo","Psychological health: Fear of missing out","Risk","Overall","Overall",TRUE,-999,NA,NA
"53940_001",TRUE,28,0.0565512408353876,0.0378183365596017,0.0752841451111735,0.0251011107492381,0.088001370921537,91.5806247962799,0.00175883971448712,232501,53940,TRUE,-999,-999,-999,"-999","Correlation",28,232501,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","Overall","Overall",TRUE,-999,NA,NA
"53940_002",TRUE,3,0.0583508849669659,-0.00458036294205216,0.121282132875984,-0.0473025633229848,0.164004333256917,67.8897082201225,0.00198215361710506,3754,53940,TRUE,-999,-999,-999,"-999","Correlation",3,3754,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","Asian","Ethnicity",TRUE,-999,NA,NA
"53940_003",TRUE,24,0.0570655584938264,0.036565517782128,0.0775655992055249,0.0226486342591976,0.0914824827284552,93.0033918736809,0.00189130637831232,228377,53940,TRUE,-999,-999,-999,"-999","Correlation",24,228377,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","Caucasian","Ethnicity",TRUE,-999,NA,NA
"53940_004",TRUE,18,0.0587438270136257,0.0329665215244718,0.0845211325027796,0.0154670558857119,0.10202059814154,95.4110637424047,0.00234035806690152,220282,53940,TRUE,-999,-999,-999,"-999","Correlation",18,220282,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","Correlational","Study Design",TRUE,-999,NA,NA
"53940_005",TRUE,10,0.0534901729219627,0.0284958471349045,0.0784844987090209,0.0115279237241883,0.0954524221197371,46.3808540999557,0.000719074210242821,12219,53940,TRUE,-999,-999,-999,"-999","Correlation",10,12219,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","Longitudinal","Study Design",TRUE,-999,NA,NA
"53940_006",TRUE,18,0.0591598134023499,0.0357650401734136,0.0825545866312863,0.0198830066374176,0.0984366201672822,92.8588362301724,0.00188518502501668,191975,53940,TRUE,-999,-999,-999,"-999","Correlation",18,191975,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","General screens","Digital media type",TRUE,-999,NA,NA
"53940_007",TRUE,6,0.0464724525725874,-0.0072827259148231,0.100227631059998,-0.0437755586991362,0.136720463844311,82.9276375611715,0.00327664846959949,34997,53940,TRUE,-999,-999,-999,"-999","Correlation",6,34997,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","smartphones","Digital media type",TRUE,-999,NA,NA
"53940_008",TRUE,4,0.0614921741108059,0.0201308632919488,0.102853484929663,-0.00794813192162036,0.130932480143232,49.5795213718427,0.000851632698789805,5529,53940,TRUE,-999,-999,-999,"-999","Correlation",4,5529,"Screen time","Screen use: General","Mental health symptoms","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","Social media/internet","Digital media type",TRUE,-999,NA,NA
"61491_002",TRUE,12,0.0806743963668428,0.0082782144015955,0.15307057833209,-0.0408694554047511,0.202218248138437,85.036021635537,0.0128876993178586,5522,61491,TRUE,0.081,0.006,0.155,"-999","r",-999,5522,"Social network site use","Social Media: General","Negative mental health","psychology","psychology_affect","psychology_affect_general","Psychological health: General","Risk","Overall","Overall",TRUE,-999,NA,NA
"59595_007",TRUE,4,0.454182215280261,0.181827856091266,0.726536574469256,-0.00306562519985254,0.911430055760375,99.3717444376443,0.0766330637343912,4903,59595,TRUE,-999,-999,-999,"-999","-999",4,4903,"Media addiction","Screen use: General (media addiction)","Ill-being","psychology","psychology_affect","psychology_affect_ill-being","Psychological health: Ill-being","Risk","Overall","Overall",TRUE,-999,NA,NA
"59595_001",TRUE,4,0.192401860285427,-0.0476152149828295,0.432418935553684,-0.21055585139418,0.595359571965034,98.5291387139742,0.0584950426863159,4227,59595,TRUE,-999,-999,-999,"-999","-999",4,4227,"Social media","Social Media: General","Ill-being","psychology","psychology_affect","psychology_affect_ill-being","Psychological health: Ill-being","Risk","Overall","Overall",TRUE,-999,NA,NA
"59211_006",TRUE,43,0.0631648117660792,0.0419813813353079,0.0843482421968505,0.0276005643375685,0.0987290591945899,87.2144655322772,0.00328968461378182,93914,59211,TRUE,0.07,0.05,0.08,"-999","Correlation",40,99603,"Screen time","Screen use: General","Internalizing behavior problems","psychology","psychology_affect","psychology_affect_internalizing problems","Psychological health: Internalizing","Risk","Overall","Overall",TRUE,85.27,NA,NA
"59211_007",TRUE,4,-0.0377896769624569,-0.251598173313466,0.176018819388552,-0.396746565054555,0.321167211129641,88.2692155293513,0.0384470739903069,1025,59211,TRUE,0.02,-0.07,0.12,"-999","Correlation",4,1025,"Screen time","Screen use: General","Internalizing behavior problems","psychology","psychology_affect","psychology_affect_internalizing problems","Psychological health: Internalizing","Risk","Video games or computer","Screen type",TRUE,-999,NA,NA
"59211_008",TRUE,9,0.0822749099690273,0.029321221236387,0.135228598701668,-0.00662750338156559,0.17117732331962,56.9474578898688,0.00330061422697143,3724,59211,TRUE,0.09,0.04,0.15,"-999","Correlation",9,3724,"Screen time","Screen use: General","Internalizing behavior problems","psychology","psychology_affect","psychology_affect_internalizing problems","Psychological health: Internalizing","Risk","Television","Screen type",TRUE,-999,NA,NA
"61479_002",TRUE,3,0.0659827899135449,-0.0131525289785512,0.145118108805641,-0.0668752035361085,0.198840783363198,34.5455105656791,0.00169725839963041,948,61479,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Social network use","Social Media: General","Loneliness","psychology","psychology_affect","psychology_affect_loneliness","Psychological health: Loneliness","Risk","Overall","Overall",TRUE,-999,NA,NA
"60203_001",TRUE,4,0.0408349406698217,-0.00192654145483306,0.0835964227944764,-0.030956072389232,0.112625953728875,23.0263433045248,0.000440585841197078,2759,60203,TRUE,-999,-999,-999,"-999","-999",4,2749,"Video games","Video games: General","Loneliness","psychology","psychology_affect","psychology_affect_loneliness","Psychological health: Loneliness","Risk","Overall","Overall",TRUE,-999,NA,NA
"52818_002",TRUE,3,0.287065115473061,0.208639228012737,0.365491002933385,0.155398165894019,0.418732065052103,69.0856296205445,0.00324561707928577,1964,52818,TRUE,0.31,0.25,0.36,"-999","Correlation",5,3076,"Mobile phone addiction","Screen use: General (mobile phone addiction)","Negative coping style","psychology","psychology_cognition","psychology_cognition_negative coping style","Psychological health: Negative coping style","Risk","Middle School","Age",TRUE,58.1,NA,NA
"61448_001",TRUE,2,0.157222674929463,0.0307402412768496,0.283705108582077,-0.0551250173143542,0.369570367173281,74.7182179534257,0.00631368941706447,1158,61448,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Problematic Facebook use","Social Media: Facebook (problematic use)","Psychological distress","psychology","psychology_disorders","psychology_disorders_other","Psychological health: Other mental health problems","Risk","Overall","Overall",TRUE,-999,NA,NA
"52818_001",TRUE,4,-0.0534552573288275,-0.151664230807196,0.0447537161495409,-0.218335456685545,0.11142494202789,80.618403818948,0.00789510621380599,2280,52818,TRUE,0.01,-0.1,0.12,"-999","Correlation",6,3635,"Mobile phone addiction","Screen use: General (mobile phone addiction)","Positive coping style","psychology","psychology_cognition","psychology_cognition_positive coping style","Psychological health: Positive coping style","Benefit","Middle School","Age",TRUE,89.8,NA,NA
"61491_001",TRUE,7,-1.35568955729332e-05,-0.0834723339222569,0.083445220131111,-0.140130078908284,0.140102965117138,89.7596255646547,0.0100123507748554,6617,61491,TRUE,0.005,-0.119,0.129,"-999","r",-999,6617,"Social network site use","Social Media: General","Positive mental health","psychology","psychology_affect","psychology_affect_wellbeing","Psychological health: Positive mental health","Benefit","Overall","Overall",TRUE,-999,NA,NA
"59227_002",TRUE,12,-0.0779116070823678,-0.158885093165539,0.00306187900080332,-0.213855646156785,0.058032431992049,77.4219594949459,0.0148289565339102,2888,59227,TRUE,-0.07,-0.15,0.02,"0.115","correlation",12,2629,"Smartphone and/or tablet use","Screen use: General (mobile or tablet)","Psychosocial factors","psychology","psychology_social","psychology_social_psychosocial","Psychological health: Psychosocial factors","Benefit","Overall","Overall",TRUE,72.45,NA,NA
