handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,type,NG_unreliable_share,NG_score_mean,accuracy_mean,transparency_mean,independent_unreliable_share,avg_belief_score,avg_truth_score,avg_belief_score_2010_to_2013,avg_truth_score_2010_to_2013,avg_belief_score_2019_to_2022,avg_truth_score_2019_to_2022,LIWC_analytic_mean,LIWC_authentic_mean,LIWC_moral_mean,VADER_neg_mean,VADER_pos_mean,VADER_neu_mean,VADER_compound_mean,ideology_mean,ideology_std,ideology_count,state,pf_score
RubenGallego,49217025,Ruben Gallego,Democrat,12548,194548,2742,22699,2009-06-21 03:26:23+00:00,116.0,official,0.01652892561983471,92.93181818181819,3.9798206278026904,2.782511210762332,0.03139013452914798,0.06464087067859049,0.01365706137059066,0.03654620504126115,-0.003602702636629248,0.07775733973016094,0.018200743043225807,58.72915364998406,28.488271437679312,0.49399505897354157,0.0741898310487727,0.11087296780363404,0.8149385559451705,0.0589515859101052,,,,,
BradSherman4SFV,494291143,Brad Sherman,Democrat,91,1648,1268,100,2012-02-16 18:52:23+00:00,116.0,official,0.0,100.0,5.0,3.0,0.0,-0.1002987832198048,-0.10778445770882261,-0.0984779380302071,-0.10344041411997722,-0.03433011449854907,-0.06238742308848947,88.35373626373627,25.692417582417583,0.12274725274725275,0.02230769230769231,0.12981318681318682,0.8478901098901099,0.2541516483516484,,,,,
WelchForVT,499109830,Peter Welch,Democrat,1355,5457,370,1520,2012-02-21 19:48:49+00:00,116.0,official,0.016,94.692,4.076923076923077,2.802197802197802,0.0,0.03430906180502517,0.015930112900928193,-0.011568426954771885,-0.006862304037625631,0.056249711496113755,0.027856871357131285,75.74078228782288,28.675018450184503,0.5466051660516605,0.05781697416974169,0.14732029520295203,0.7948612546125462,0.26447571955719557,,,,,
barrassoforwyo,499268312,John Barrasso,Republican,1051,1231,39,1120,2012-02-21 23:24:33+00:00,115.0,campaign,0.033950617283950615,80.77006172839506,3.4123376623376624,2.366883116883117,0.1331168831168831,0.04252981634201631,0.02089107101625397,-0.07164593913280273,-0.05437989866006679,0.05303715821032768,0.026025942684183248,79.37470980019029,25.181569933396766,0.5322549952426261,0.0776907706945766,0.13202378686964797,0.7902759276879163,0.13153215984776404,,,,,0.625
chuck4congress,50036176,Chuck Fleischmann,Republican,2058,2512,728,2802,2009-06-23 17:16:39+00:00,116.0,official,0.13131313131313133,83.43434343434343,3.9012345679012346,2.5308641975308643,0.14814814814814814,0.06251674397527145,0.03415503636462268,0.05143768059398646,0.03370027273234321,0.07076775774924676,0.03661082698218643,71.25163265306122,29.26167638483965,0.6560592808551993,0.04840087463556851,0.1956418853255588,0.7559572400388727,0.33828396501457725,,,,,
MittRomney,50055701,Mitt Romney,Republican,1695,2053082,296,2150,2009-06-23 18:24:04+00:00,116.0,official,0.0,95.82608695652173,4.037037037037037,2.925925925925926,0.037037037037037035,0.07403131438612996,0.04097839789168931,0.07331111060900364,0.053805890773452054,0.08187619258706495,0.021315617930845382,76.61789970501475,31.350873156342185,0.7314395280235988,0.0630778761061947,0.17265014749262536,0.7642719764011799,0.27183362831858404,0.6820237743570639,0.07426313755118576,3.0,UT,0.439
RepMcClintock,50152441,Tom McClintock,Republican,876,27065,5,1219,2009-06-24 00:21:07+00:00,118.0,official,0.05454545454545454,77.27272727272727,3.3684210526315788,2.263157894736842,0.23684210526315788,-0.08204431389528376,-0.06338442255280051,-0.10991132073126277,-0.05788567424957018,-0.07115783877618041,-0.0612820309701111,86.51510273972602,21.49195205479452,0.5300456621004566,0.07273630136986302,0.09241552511415525,0.8348367579908675,0.03303926940639269,,,,CA,
RepJohnLarson,50452197,Rep. John Larson,Democrat,5863,28686,927,7751,2009-06-24 21:47:31+00:00,118.0,official,0.0,93.73001776198934,4.073584905660377,2.9264150943396228,0.005660377358490566,-0.003909599281568779,0.01492434857232457,-0.011566640131539857,0.013143165201235128,-0.01448670268581391,0.011094245739716797,81.42954630735119,28.781233157086813,0.6089902780146682,0.061022514071294554,0.15770117687190857,0.7812740917618965,0.28737557564386834,,,,CT,
electadamsmith,50789200,Adam Smith,Democrat,622,1254,148,867,2009-06-25 22:18:05+00:00,116.0,official,0.0,92.43167701863354,3.8943661971830985,2.7535211267605635,0.014084507042253521,0.04295544697202479,0.03048910250560526,,,0.04762843155172303,0.03221376083509193,79.07593247588424,26.544951768488744,0.9921704180064309,0.06536012861736334,0.180040192926045,0.7546093247588425,0.32440675241157557,0.23342508627653258,0.0745276667265439,9.0,WA,
daveloebsack,510516465,Archive: Dave Loebsack (Retired US Rep),Democrat,1289,9456,569,1517,2012-03-01 16:52:06+00:00,116.0,official,0.0,90.92350746268657,4.59433962264151,2.981132075471698,0.0,-0.04302538084675543,-0.04040561632093533,-0.06989708494074247,-0.07354768836769114,0.005937587268771224,0.01579105761301225,85.8055779674166,23.418712179984485,0.5693716058960434,0.043588052754072924,0.20286268425135764,0.7535477114041893,0.40901629169899145,0.41313242420367147,0.03687642875377695,8.0,IA,
RepMikeTurner,51228911,US Rep. Mike Turner,Republican,3333,41016,1346,4750,2009-06-26 21:15:07+00:00,118.0,official,0.011235955056179775,87.15730337078652,3.7253886010362693,2.505181347150259,0.17098445595854922,-0.040969806498527266,-0.01610700239207092,-0.13506902689445893,-0.10172926864697725,-0.003388091595193278,0.015492379324517988,85.46590459045905,28.70815181518152,0.48333033303330336,0.057524452445244526,0.12785058505850586,0.8146180618061806,0.18588199819982,,,,OH,0.417
PascrellforNJ,515736574,"Bill Pascrell, Jr.",Democrat,2164,14083,220,2293,2012-03-05 18:35:52+00:00,116.0,official,0.001589825119236884,96.28219395866455,3.9887640449438204,2.8689138576779025,0.009363295880149813,0.05397716647463316,0.03843088483406574,0.009578672105005471,-0.04118653661948655,0.0580786548439607,0.04438559466474153,73.43758780036968,23.342463031423293,1.0002264325323473,0.08929297597042514,0.1276742144177449,0.7830475970425139,0.11401506469500924,0.3296579714119824,0.05985640467579089,9.0,NJ,0.455
SenatorTester,515822213,Senator Jon Tester,Democrat,6196,163079,990,7897,2012-03-05 20:13:29+00:00,117.0,official,0.0010515247108307045,91.74079915878023,4.529458598726115,2.982484076433121,0.0015923566878980893,0.01121419165786044,0.017781883960847247,-0.03763952609128144,0.0070128107357933425,0.014081223963512192,0.014736292857788125,78.69126371852808,29.743568431245965,0.43180923176242736,0.04551856036152357,0.14417123950936087,0.8103008392511297,0.338232214331827,,,,,0.667
BettyMcCollum04,516880804,Rep. Betty McCollum,Democrat,11186,44545,1344,13434,2012-03-06 20:52:11+00:00,118.0,official,0.0027569909413154787,96.09807010634108,4.065040650406504,2.96260162601626,0.0016260162601626016,-0.019031881547106045,0.0009836856032838857,-0.10455512406893343,-0.06748169623810422,-0.0171575747447614,0.005953622939374459,85.07382531736098,23.866568925442518,0.7002020382621134,0.06795539066690506,0.15926086179152513,0.7727888431968531,0.2747994457357411,,,,MN,
RepBradWenstrup,518644221,Rep. Brad Wenstrup,Republican,5474,32844,1036,7399,2012-03-08 16:25:14+00:00,118.0,official,0.009983361064891847,90.53993344425957,4.003853564547206,2.7167630057803467,0.055876685934489405,-0.015193133585067046,0.006285594224752623,-0.019327400648371868,-0.0023227783101503626,0.03064971208523811,0.047868541565736444,83.29250274022652,29.401141761052248,0.5241450493240775,0.0400383631713555,0.1665546218487395,0.7934117647058825,0.3171969674826452,,,,OH,
JackieSpeier,521731529,Jackie Speier,Democrat,1127,8861,352,1350,2012-03-11 22:20:51+00:00,116.0,official,0.001890359168241966,94.2523629489603,3.821501014198783,2.764705882352941,0.004056795131845842,0.08567377854639106,0.04337884643967981,-0.011516514666646122,-0.036086047225308865,0.09571461690634532,0.047664597450321394,63.77242236024845,29.505155279503104,0.7559183673469387,0.09216237799467614,0.12926619343389528,0.7785811889973381,0.05527435669920142,,,,,0.75
ossoff,521747968,Jon Ossoff,Democrat,5701,1213264,1639,9594,2012-03-11 22:46:55+00:00,117.0,official,0.004618937644341801,95.0323325635104,4.040094339622642,2.856132075471698,0.02122641509433962,0.0025906928784543847,-0.002862276935223848,0.006932359125967491,-0.0010112112138700906,-0.0026775741271120187,-0.009757681847878018,71.49621912491179,29.134885321100917,0.5672776993648553,0.059605683213471324,0.132620242062796,0.8077710927907384,0.13216039291352394,,,,GA,0.625
DrPhilRoe,52503751,Dr. Phil Roe,Republican,2697,19642,293,3740,2009-06-30 20:07:34+00:00,116.0,official,0.021551724137931036,85.57543103448276,4.142857142857143,2.658385093167702,0.08695652173913043,-0.011691825421279988,-0.0028316406894973185,-0.050080549362839,-0.03130598739758578,0.042232513066256576,0.03802600152974967,79.54862810530219,33.88819058212829,0.4626622172784575,0.03862662217278458,0.16728290693362996,0.7940952910641454,0.30639855394883203,0.9028122516742131,0.03930278182657704,8.0,TN,
wildforcongress,533324996,Susan Wild,Democrat,1977,11514,1588,2819,2012-03-22 17:32:50+00:00,116.0,official,0.08139534883720931,90.94767441860465,4.285714285714286,2.8333333333333335,0.0,0.03917770236560821,0.010207928540658266,-0.023424182592178197,-0.04737097750367501,0.03548130641068445,0.0072638660427324035,66.87238239757208,32.04302478502782,0.4333080424886191,0.04275113808801214,0.14964592817400102,0.8075988872028326,0.3229790085988872,0.3134320305049063,0.07335343560301938,4.0,PA,
SaxbyChambliss,538185166,Saxby Chambliss,Republican,710,9376,196,860,2012-03-27 14:03:27+00:00,114.0,official,0.0,88.88235294117646,4.206896551724138,2.8275862068965516,0.017241379310344827,-0.023036076115278727,-0.019788273543138783,-0.028155141486599738,-0.027935607031241923,0.09054578988937424,0.022939427305642246,80.45222535211268,29.634211267605636,0.4841971830985915,0.05957746478873239,0.14727605633802818,0.7931323943661972,0.19295661971830985,0.8766670347402648,0.05240352005533308,2.0,GA,0.5539999999999999
BrendaLLawrence,54300515,Brenda Lawrence,Democrat,2593,7929,872,4840,2009-07-06 19:10:55+00:00,116.0,official,0.014218009478672985,94.8388625592417,4.006172839506172,2.925925925925926,0.0,-0.06604233761904134,-0.08815943081698066,-0.037316100730132216,-0.07280699574685415,0.002626107623882921,-0.02655236467937291,77.79539529502506,30.382826841496335,0.5663594292325491,0.03137099884303895,0.2087165445430004,0.7599112996529117,0.4053209024296182,0.21054206765602804,0.046164871484309304,7.0,MI,
DevinNunes,54412900,Devin Nunes,Republican,1779,1252467,707,3070,2009-07-07 02:04:34+00:00,116.0,official,0.26285714285714284,71.87428571428572,2.67877094972067,1.9664804469273742,0.35195530726256985,-0.07683766257562281,-0.07581984669394788,-0.08571684652789535,-0.08931036983155873,-0.059277514985429006,-0.06185694134998567,81.54490163012929,24.581748173130972,0.47733558178752106,0.06022596964586846,0.11361663856098932,0.8261545812254075,0.08252062956717257,0.6217490701003794,0.09916648146881801,8.0,CA,0.333
jamie_raskin,549579841,Jamie Raskin,Democrat,1700,139563,2663,2881,2012-04-09 21:56:43+00:00,116.0,official,0.029411764705882353,94.1470588235294,3.883720930232558,2.8372093023255816,0.023255813953488372,-0.02608130728551741,-0.05114183927783356,-0.0036511156218148526,-0.03241003635426431,-0.010851809647043843,-0.04746572020391864,84.72194117647058,25.780970588235295,0.6002588235294117,0.05205823529411764,0.18808529411764707,0.7598605882352941,0.3529571764705882,0.1202333366378789,0.028450855534911383,5.0,MD,
VoteYvette,550131748,Yvette D. Clarke for Congress,Democrat,1260,2825,343,1844,2012-04-10 13:55:58+00:00,116.0,official,0.010101010101010102,90.31313131313131,3.8068181818181817,2.6704545454545454,0.03409090909090909,0.0016691314401170991,-0.012961503557154027,-0.024150276670807335,-0.02167437746872971,0.015637313668885554,-3.500848813158239e-05,74.82967460317461,28.9205,0.5074126984126984,0.04285,0.15303492063492063,0.8041230158730159,0.282766746031746,,,,,
RepHalRogers,550401754,Hal Rogers,Republican,1682,22639,773,4052,2012-04-10 19:59:22+00:00,118.0,official,0.0,92.49065420560747,4.064935064935065,2.7532467532467533,0.09090909090909091,-0.13861572019462284,-0.1000152209631804,-0.13334150281050305,-0.09480645215092967,-0.06608033472103471,-0.044833457748354295,90.94227110582639,21.05707491082045,0.4426516052318668,0.042903686087990486,0.16863258026159333,0.7884655172413794,0.3016908442330559,0.5824320422521196,0.07439426249995947,9.0,KY,
NelsonForSenate,555355209,Bill Nelson,Democrat,817,11613,450,898,2012-04-16 17:10:06+00:00,115.0,campaign,0.02158273381294964,97.25539568345324,4.155038759689923,2.9767441860465116,0.0,-0.036056365244025904,-0.04638438554406709,,,0.04267839003284431,0.017070726526609688,74.50764993880048,21.533818849449204,0.5244675642594859,0.06014320685434517,0.1204075887392901,0.819438188494492,0.16936132190942474,0.4308569922641565,0.09910315376724829,6.0,FL,
SenThadCochran,555474658,Senator Thad Cochran,Republican,1854,66406,549,2075,2012-04-16 22:33:23+00:00,114.0,official,0.0,90.44026548672566,4.025773195876289,2.752577319587629,0.08247422680412371,-0.09602278342864709,-0.05331092417235912,-0.027996551840885,0.003984036294132134,,,87.96932038834952,13.695755124056095,0.51542071197411,0.04480366774541532,0.17978478964401295,0.775406148867314,0.32350533980582524,0.7510650442493003,0.025296398724014107,5.0,MS,
JohnBoozman,5558312,Senator John Boozman,Republican,7242,107770,803,9646,2007-04-27 16:05:52+00:00,117.0,official,0.0017513134851138354,93.09515469935785,4.096816976127321,2.8660477453580904,0.026525198938992044,-0.014250311851377841,-0.0010484599803974948,0.0011609174823347067,0.02720588870703038,-0.00797593665455528,0.002012491700873445,81.7023902236951,23.63544462855565,0.5071610052471693,0.03813407898370615,0.19039201877934273,0.7714729356531345,0.4743034382767191,,,,,
BillCassidy,55677432,"Bill Cassidy, M.D.",Republican,5893,46901,1269,7454,2009-07-10 22:02:55+00:00,117.0,official,0.036440084092501754,88.03065872459706,3.7247596153846154,2.6069711538461537,0.07451923076923077,0.024827508801706723,0.026160496290015742,0.010522487088924243,0.01041041087690267,0.059515984190793236,0.0519576186038163,77.43879518072289,28.58477855082301,0.341870015272357,0.0518593246224334,0.15717800780587138,0.7909592737145765,0.2684718649244867,0.7842682585825996,0.05231988028255508,9.0,LA,0.05
RepBonamici,558769636,Suzanne Bonamici,Democrat,8297,35262,1306,11944,2012-04-20 16:30:32+00:00,118.0,official,0.0,96.3058748403576,4.063623789764868,2.9377593360995853,0.0,0.029990599773526024,0.05792475774200841,-0.06108770452225269,-0.02120614301772647,0.03720598622506154,0.06588312679173926,78.36387007352056,27.836959141858504,0.5945389899963843,0.06806243220441124,0.1586665059660118,0.7732664818609136,0.27555528504278654,,,,OR,0.414
RepDean,567508925,Congresswoman Madeleine Dean,Democrat,3527,72531,1348,5498,2012-04-30 20:07:23+00:00,118.0,official,0.01639344262295082,94.24180327868852,3.980769230769231,2.8333333333333335,0.0,-0.004312810713690106,-0.008550555863651334,-0.06643356499605939,-0.04464814696387441,0.02712865360346654,0.007984882151031074,77.75790473490218,24.883612134958888,0.6167451091579245,0.05451403459030337,0.1574873830450808,0.7879900765523108,0.2808236178055004,0.2060043949581788,0.06290789581894471,3.0,PA,
RepMikeQuigley,56864092,Mike Quigley,Democrat,14896,51771,1740,17613,2009-07-15 00:10:43+00:00,118.0,official,0.0,94.81296572280179,4.065705128205129,2.901175213675214,0.002670940170940171,0.008489222861364597,0.017665439930648452,-0.01827935071874934,-0.012276177301041358,0.03310921749737579,0.03319353196499057,80.25917427497315,30.55885539742213,0.5882679914070892,0.05964091031149302,0.15872905477980664,0.7816280880773362,0.27265239661654134,,,,IL,
bradyfortexas,570005456,Kevin Brady for Congress,Republican,1979,2833,1193,2175,2012-05-03 14:14:11+00:00,116.0,official,0.028785982478097622,83.72903629536921,3.3470254957507084,2.3470254957507084,0.15722379603399433,0.040030921574997526,0.016902943213914466,-0.0479677259996751,-0.06174921010445337,0.04106607561193848,0.005763024638734548,77.93837796867103,24.634936836786256,0.6265386558868116,0.07486255684689237,0.16930166750884285,0.7558266801414856,0.2742966144517433,0.6572824552624925,0.08983025641246387,9.0,TX,
McCaskillOffice,57065141,Archive: Senator McCaskill Office,Democrat,4815,13665,1472,6435,2009-07-15 16:40:06+00:00,115.0,staff,0.0,91.86764705882354,4.144186046511628,2.925581395348837,0.0,-0.015311986366997373,0.00599412998617876,-0.02182915086156001,0.009033107526178228,,,81.82990654205608,24.371484942886813,0.4025005192107996,0.05441308411214954,0.10719480789200415,0.8383892004153687,0.1385617445482866,0.4268419133360944,0.0638942940870088,6.0,MO,0.447
Grace4NY,571214272,Grace Meng,Democrat,10327,49920,3966,13018,2012-05-04 22:35:04+00:00,116.0,official,0.006187389510901591,94.12131703005304,3.85437541750167,2.77688710754843,0.008016032064128256,0.04493948440257158,0.0159453791934383,-0.09500880133827769,-0.1122971045016125,0.038412081825872635,0.009137283379551947,66.75533455989154,26.780574222910815,0.47018592040282753,0.0570273070591653,0.1930169458700494,0.749956909073303,0.31074680933475357,,,,,
Higgins4WNY,57334424,Higgins for Congress,Democrat,702,1345,861,846,2009-07-16 13:31:18+00:00,116.0,official,0.0,92.1195652173913,3.9,2.9,0.0,-0.06391642426987024,-0.06938688782715759,-0.08696546268303995,-0.09226823483032917,-0.020578797494403018,-0.023630755613561476,86.43162393162393,34.6905698005698,0.4598433048433048,0.0256025641025641,0.19154558404558406,0.7828646723646724,0.43912293447293443,0.2971391233557555,0.047031486274930305,9.0,NY,
ChrisPappasNH,574799823,Chris Pappas,Democrat,3160,19185,526,4066,2012-05-08 19:11:57+00:00,116.0,official,0.0,96.92244224422443,4.067729083665339,2.6613545816733066,0.0,0.015329558874488582,-0.010342533430347788,-0.014146974578006809,-0.03195197011424514,0.03957217181695898,0.00790020634840793,81.76016772151898,28.9281582278481,0.46120569620253166,0.04158037974683544,0.19527246835443038,0.7631465189873418,0.465615664556962,0.349793573428709,0.042434742512890165,3.0,NH,
