pref,rule,comm,rev,nsubj,file,period,subj,group,type,sample,action,groupdec,jar,payoff,time
het,5,0,0,18,HET_5_18_nochat.txt,3,1,2,2,2,2,1,1,50,14
het,5,0,0,18,HET_5_18_nochat.txt,3,15,2,2,1,1,1,1,50,5
het,5,0,0,18,HET_5_18_nochat.txt,3,9,2,1,2,2,1,1,150,4
het,5,0,0,18,HET_5_18_nochat.txt,3,10,2,1,2,1,1,1,150,14
het,5,0,0,18,HET_5_18_nochat.txt,3,11,2,2,2,2,1,1,50,13
het,5,0,0,18,HET_5_18_nochat.txt,3,12,2,2,2,1,1,1,50,16
het,5,0,0,18,HET_5_18_nochat.txt,3,7,2,2,1,1,1,1,50,4
het,5,0,0,18,HET_5_18_nochat.txt,4,18,1,2,1,1,1,1,50,11
het,5,0,0,18,HET_5_18_nochat.txt,4,17,1,1,1,2,1,1,150,6
het,5,0,0,18,HET_5_18_nochat.txt,4,2,1,2,1,1,1,1,50,33
het,5,0,0,18,HET_5_18_nochat.txt,4,11,1,1,2,1,1,1,150,13
het,5,0,0,18,HET_5_18_nochat.txt,4,5,1,2,2,2,1,1,50,7
het,5,0,0,18,HET_5_18_nochat.txt,4,8,1,1,1,1,1,1,150,6
het,5,0,0,18,HET_5_18_nochat.txt,4,3,1,2,1,2,1,1,50,7
het,5,0,0,18,HET_5_18_nochat.txt,4,15,1,2,1,1,1,1,50,2
het,5,0,0,18,HET_5_18_nochat.txt,4,14,1,1,1,1,1,1,150,8
het,5,0,0,18,HET_5_18_nochat.txt,4,9,2,2,1,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,4,7,2,1,1,2,2,2,50,7
het,5,0,0,18,HET_5_18_nochat.txt,4,12,2,1,2,1,2,2,50,6
het,5,0,0,18,HET_5_18_nochat.txt,4,1,2,1,1,2,2,2,50,15
het,5,0,0,18,HET_5_18_nochat.txt,4,6,2,1,2,2,2,2,50,9
het,5,0,0,18,HET_5_18_nochat.txt,4,10,2,2,1,2,2,2,150,7
het,5,0,0,18,HET_5_18_nochat.txt,4,16,2,1,2,1,2,2,50,16
het,5,0,0,18,HET_5_18_nochat.txt,4,4,2,1,1,1,2,2,50,14
het,5,0,0,18,HET_5_18_nochat.txt,4,13,2,1,1,1,2,2,50,30
het,5,0,0,18,HET_5_18_nochat.txt,5,12,1,1,1,2,2,1,10,7
het,5,0,0,18,HET_5_18_nochat.txt,5,5,1,1,2,1,2,1,10,13
het,5,0,0,18,HET_5_18_nochat.txt,5,17,1,1,1,2,2,1,10,10
het,5,0,0,18,HET_5_18_nochat.txt,5,8,1,2,1,2,2,1,10,5
het,5,0,0,18,HET_5_18_nochat.txt,5,3,1,2,2,1,2,1,10,31
het,5,0,0,18,HET_5_18_nochat.txt,5,6,1,2,1,1,2,1,10,15
het,5,0,0,18,HET_5_18_nochat.txt,5,16,1,1,1,2,2,1,10,14
het,5,0,0,18,HET_5_18_nochat.txt,5,11,1,2,1,2,2,1,10,10
het,5,0,0,18,HET_5_18_nochat.txt,5,2,1,1,2,1,2,1,10,13
het,5,0,0,18,HET_5_18_nochat.txt,5,9,2,2,2,2,2,2,150,3
het,5,0,0,18,HET_5_18_nochat.txt,5,15,2,2,2,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,5,18,2,1,1,2,2,2,50,15
het,5,0,0,18,HET_5_18_nochat.txt,5,10,2,2,2,2,2,2,150,9
het,5,0,0,18,HET_5_18_nochat.txt,5,1,2,1,2,1,2,2,50,9
het,5,0,0,18,HET_5_18_nochat.txt,5,4,2,2,2,1,2,2,150,15
het,5,0,0,18,HET_5_18_nochat.txt,5,13,2,2,1,1,2,2,150,33
het,5,0,0,18,HET_5_18_nochat.txt,5,7,2,1,2,2,2,2,50,7
het,5,0,0,18,HET_5_18_nochat.txt,5,14,2,1,2,1,2,2,50,6
het,5,0,0,18,HET_5_18_nochat.txt,6,15,1,2,2,1,1,1,50,5
het,5,0,0,18,HET_5_18_nochat.txt,6,7,1,1,1,1,1,1,150,9
het,5,0,0,18,HET_5_18_nochat.txt,6,1,1,2,2,1,1,1,50,12
het,5,0,0,18,HET_5_18_nochat.txt,6,6,1,2,2,2,1,1,50,9
het,5,0,0,18,HET_5_18_nochat.txt,6,13,1,1,1,2,1,1,150,35
het,5,0,0,18,HET_5_18_nochat.txt,6,5,1,2,1,1,1,1,50,13
het,5,0,0,18,HET_5_18_nochat.txt,6,17,1,1,2,1,1,1,150,9
het,5,0,0,18,HET_5_18_nochat.txt,6,16,1,2,1,1,1,1,50,14
het,5,0,0,18,HET_5_18_nochat.txt,6,12,1,1,1,1,1,1,150,10
het,5,0,0,18,HET_5_18_nochat.txt,6,3,2,2,2,1,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,6,18,2,2,2,2,2,2,150,6
het,5,0,0,18,HET_5_18_nochat.txt,6,4,2,2,2,2,2,2,150,9
het,5,0,0,18,HET_5_18_nochat.txt,6,10,2,1,2,1,2,2,50,7
het,5,0,0,18,HET_5_18_nochat.txt,6,14,2,1,1,1,2,2,50,5
het,5,0,0,18,HET_5_18_nochat.txt,6,2,2,2,2,2,2,2,150,9
het,5,0,0,18,HET_5_18_nochat.txt,6,8,2,2,2,1,2,2,150,3
het,5,0,0,18,HET_5_18_nochat.txt,6,9,2,2,2,2,2,2,150,3
het,5,0,0,18,HET_5_18_nochat.txt,6,11,2,2,2,2,2,2,150,14
het,5,0,0,18,HET_5_18_nochat.txt,7,4,1,1,1,2,2,2,50,7
het,5,0,0,18,HET_5_18_nochat.txt,7,18,1,2,1,1,2,2,150,7
het,5,0,0,18,HET_5_18_nochat.txt,7,2,1,1,1,2,2,2,50,6
het,5,0,0,18,HET_5_18_nochat.txt,7,5,1,1,1,1,2,2,50,5
het,5,0,0,18,HET_5_18_nochat.txt,7,7,1,2,1,1,2,2,150,8
het,5,0,0,18,HET_5_18_nochat.txt,7,10,1,1,1,2,2,2,50,20
het,5,0,0,18,HET_5_18_nochat.txt,7,15,1,1,1,2,2,2,50,13
het,5,0,0,18,HET_5_18_nochat.txt,7,11,1,1,2,1,2,2,50,8
het,5,0,0,18,HET_5_18_nochat.txt,7,13,1,2,1,2,2,2,150,29
het,5,0,0,18,HET_5_18_nochat.txt,7,6,2,1,1,1,2,2,50,11
het,5,0,0,18,HET_5_18_nochat.txt,7,16,2,2,2,1,2,2,150,15
het,5,0,0,18,HET_5_18_nochat.txt,7,12,2,2,2,2,2,2,150,13
het,5,0,0,18,HET_5_18_nochat.txt,7,17,2,1,1,2,2,2,50,7
het,5,0,0,18,HET_5_18_nochat.txt,7,9,2,2,1,2,2,2,150,3
het,5,0,0,18,HET_5_18_nochat.txt,7,14,2,2,1,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,7,8,2,2,1,1,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,7,1,2,1,2,2,2,2,50,9
het,5,0,0,18,HET_5_18_nochat.txt,7,3,2,2,1,2,2,2,150,5
het,5,0,0,18,HET_5_18_nochat.txt,8,10,1,2,2,2,2,2,150,8
het,5,0,0,18,HET_5_18_nochat.txt,8,8,1,1,1,1,2,2,50,2
het,5,0,0,18,HET_5_18_nochat.txt,8,16,1,2,1,1,2,2,150,13
het,5,0,0,18,HET_5_18_nochat.txt,8,9,1,2,1,2,2,2,150,3
het,5,0,0,18,HET_5_18_nochat.txt,8,14,1,1,1,1,2,2,50,5
het,5,0,0,18,HET_5_18_nochat.txt,8,12,1,2,2,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,8,2,1,1,2,2,2,2,50,22
het,5,0,0,18,HET_5_18_nochat.txt,8,15,1,1,2,1,2,2,50,4
het,5,0,0,18,HET_5_18_nochat.txt,8,4,1,1,1,2,2,2,50,4
het,5,0,0,18,HET_5_18_nochat.txt,8,1,2,1,2,2,2,1,10,9
het,5,0,0,18,HET_5_18_nochat.txt,8,13,2,2,2,1,2,1,10,13
het,5,0,0,18,HET_5_18_nochat.txt,8,17,2,2,1,2,2,1,10,5
het,5,0,0,18,HET_5_18_nochat.txt,8,3,2,2,2,2,2,1,10,5
het,5,0,0,18,HET_5_18_nochat.txt,8,6,2,1,2,1,2,1,10,10
het,5,0,0,18,HET_5_18_nochat.txt,8,5,2,1,2,1,2,1,10,7
het,5,0,0,18,HET_5_18_nochat.txt,8,11,2,1,2,1,2,1,10,14
het,5,0,0,18,HET_5_18_nochat.txt,8,7,2,1,2,2,2,1,10,13
het,5,0,0,18,HET_5_18_nochat.txt,8,18,2,2,2,2,2,1,10,8
het,5,0,0,18,HET_5_18_nochat.txt,9,12,1,1,2,2,2,2,50,7
het,5,0,0,18,HET_5_18_nochat.txt,9,4,1,1,1,2,2,2,50,10
het,5,0,0,18,HET_5_18_nochat.txt,9,8,1,1,2,2,2,2,50,9
het,5,0,0,18,HET_5_18_nochat.txt,9,16,1,1,2,2,2,2,50,28
het,5,0,0,18,HET_5_18_nochat.txt,9,13,1,1,1,2,2,2,50,12
het,5,0,0,18,HET_5_18_nochat.txt,9,17,1,2,2,1,2,2,150,10
het,5,0,0,18,HET_5_18_nochat.txt,9,2,1,1,2,2,2,2,50,14
het,5,0,0,18,HET_5_18_nochat.txt,9,7,1,2,1,2,2,2,150,7
het,5,0,0,18,HET_5_18_nochat.txt,9,10,1,1,2,2,2,2,50,4
het,5,0,0,18,HET_5_18_nochat.txt,9,9,2,2,2,1,1,1,50,6
het,5,0,0,18,HET_5_18_nochat.txt,9,1,2,2,1,2,1,1,50,5
het,5,0,0,18,HET_5_18_nochat.txt,9,14,2,2,2,2,1,1,50,11
het,5,0,0,18,HET_5_18_nochat.txt,9,18,2,1,2,1,1,1,150,4
het,5,0,0,18,HET_5_18_nochat.txt,9,5,2,2,2,1,1,1,50,16
het,5,0,0,18,HET_5_18_nochat.txt,9,6,2,1,1,2,1,1,150,11
het,5,0,0,18,HET_5_18_nochat.txt,9,11,2,1,2,1,1,1,150,6
het,5,0,0,18,HET_5_18_nochat.txt,9,3,2,1,2,1,1,1,150,4
het,5,0,0,18,HET_5_18_nochat.txt,9,15,2,1,2,1,1,1,150,6
het,5,0,0,18,HET_5_18_nochat.txt,10,5,1,1,2,2,2,1,10,14
het,5,0,0,18,HET_5_18_nochat.txt,10,6,1,1,2,2,2,1,10,11
het,5,0,0,18,HET_5_18_nochat.txt,10,3,1,1,2,2,2,1,10,2
het,5,0,0,18,HET_5_18_nochat.txt,10,13,1,1,2,1,2,1,10,13
het,5,0,0,18,HET_5_18_nochat.txt,10,17,1,2,1,2,2,1,10,16
het,5,0,0,18,HET_5_18_nochat.txt,10,8,1,2,1,2,2,1,10,4
het,5,0,0,18,HET_5_18_nochat.txt,10,11,1,2,2,2,2,1,10,7
het,5,0,0,18,HET_5_18_nochat.txt,10,2,1,2,2,2,2,1,10,14
het,5,0,0,18,HET_5_18_nochat.txt,10,16,1,1,2,1,2,1,10,9
het,5,0,0,18,HET_5_18_nochat.txt,10,12,2,1,1,1,2,2,50,16
het,5,0,0,18,HET_5_18_nochat.txt,10,14,2,1,2,1,2,2,50,4
het,5,0,0,18,HET_5_18_nochat.txt,10,7,2,2,2,1,2,2,150,11
het,5,0,0,18,HET_5_18_nochat.txt,10,1,2,2,1,1,2,2,150,7
het,5,0,0,18,HET_5_18_nochat.txt,10,4,2,1,1,2,2,2,50,10
het,5,0,0,18,HET_5_18_nochat.txt,10,10,2,2,2,2,2,2,150,8
het,5,0,0,18,HET_5_18_nochat.txt,10,15,2,2,1,2,2,2,150,5
het,5,0,0,18,HET_5_18_nochat.txt,10,9,2,2,1,2,2,2,150,2
het,5,0,0,18,HET_5_18_nochat.txt,10,18,2,2,1,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,11,8,1,2,2,1,1,1,50,4
het,5,0,0,18,HET_5_18_nochat.txt,11,1,1,1,2,1,1,1,150,4
het,5,0,0,18,HET_5_18_nochat.txt,11,14,1,2,2,2,1,1,50,12
het,5,0,0,18,HET_5_18_nochat.txt,11,2,1,1,1,1,1,1,150,4
het,5,0,0,18,HET_5_18_nochat.txt,11,5,1,2,2,2,1,1,50,12
het,5,0,0,18,HET_5_18_nochat.txt,11,6,1,1,1,1,1,1,150,6
het,5,0,0,18,HET_5_18_nochat.txt,11,18,1,2,1,2,1,1,50,3
het,5,0,0,18,HET_5_18_nochat.txt,11,9,1,2,1,2,1,1,50,2
het,5,0,0,18,HET_5_18_nochat.txt,11,4,1,2,2,1,1,1,50,9
het,5,0,0,18,HET_5_18_nochat.txt,11,15,2,1,2,1,1,1,150,2
het,5,0,0,18,HET_5_18_nochat.txt,11,16,2,1,2,1,1,1,150,7
het,5,0,0,18,HET_5_18_nochat.txt,11,7,2,2,1,1,1,1,50,3
het,5,0,0,18,HET_5_18_nochat.txt,11,13,2,2,1,1,1,1,50,9
het,5,0,0,18,HET_5_18_nochat.txt,11,11,2,2,2,2,1,1,50,8
het,5,0,0,18,HET_5_18_nochat.txt,11,10,2,1,2,1,1,1,150,24
het,5,0,0,18,HET_5_18_nochat.txt,11,17,2,1,2,1,1,1,150,11
het,5,0,0,18,HET_5_18_nochat.txt,11,12,2,1,2,1,1,1,150,6
het,5,0,0,18,HET_5_18_nochat.txt,11,3,2,1,2,1,1,1,150,4
het,5,0,0,18,HET_5_18_nochat.txt,12,11,1,2,1,2,2,1,10,8
het,5,0,0,18,HET_5_18_nochat.txt,12,16,1,2,1,1,2,1,10,8
het,5,0,0,18,HET_5_18_nochat.txt,12,2,1,1,1,1,2,1,10,6
het,5,0,0,18,HET_5_18_nochat.txt,12,15,1,2,1,2,2,1,10,7
het,5,0,0,18,HET_5_18_nochat.txt,12,4,1,1,2,2,2,1,10,8
het,5,0,0,18,HET_5_18_nochat.txt,12,5,1,1,1,2,2,1,10,32
het,5,0,0,18,HET_5_18_nochat.txt,12,10,1,2,2,1,2,1,10,4
het,5,0,0,18,HET_5_18_nochat.txt,12,1,1,2,2,2,2,1,10,5
het,5,0,0,18,HET_5_18_nochat.txt,12,12,1,2,1,1,2,1,10,4
het,5,0,0,18,HET_5_18_nochat.txt,12,7,2,2,1,2,2,2,150,3
het,5,0,0,18,HET_5_18_nochat.txt,12,9,2,2,2,2,2,2,150,2
het,5,0,0,18,HET_5_18_nochat.txt,12,17,2,2,1,1,2,2,150,15
het,5,0,0,18,HET_5_18_nochat.txt,12,6,2,1,1,2,2,2,50,8
het,5,0,0,18,HET_5_18_nochat.txt,12,3,2,2,1,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,12,13,2,2,1,2,2,2,150,12
het,5,0,0,18,HET_5_18_nochat.txt,12,8,2,1,1,2,2,2,50,4
het,5,0,0,18,HET_5_18_nochat.txt,12,18,2,2,1,2,2,2,150,3
het,5,0,0,18,HET_5_18_nochat.txt,12,14,2,2,1,2,2,2,150,37
het,5,0,0,18,HET_5_18_nochat.txt,13,4,1,2,2,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,13,3,1,2,1,2,2,2,150,13
het,5,0,0,18,HET_5_18_nochat.txt,13,6,1,1,1,2,2,2,50,9
het,5,0,0,18,HET_5_18_nochat.txt,13,5,1,2,2,2,2,2,150,13
het,5,0,0,18,HET_5_18_nochat.txt,13,9,1,2,1,1,2,2,150,5
het,5,0,0,18,HET_5_18_nochat.txt,13,17,1,1,2,1,2,2,50,13
het,5,0,0,18,HET_5_18_nochat.txt,13,1,1,2,1,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,13,16,1,1,2,1,2,2,50,11
het,5,0,0,18,HET_5_18_nochat.txt,13,10,1,1,1,2,2,2,50,5
het,5,0,0,18,HET_5_18_nochat.txt,13,8,2,1,2,1,1,2,10,4
het,5,0,0,18,HET_5_18_nochat.txt,13,15,2,2,2,1,1,2,10,3
het,5,0,0,18,HET_5_18_nochat.txt,13,2,2,1,1,1,1,2,10,7
het,5,0,0,18,HET_5_18_nochat.txt,13,11,2,2,2,2,1,2,10,6
het,5,0,0,18,HET_5_18_nochat.txt,13,13,2,2,2,1,1,2,10,18
het,5,0,0,18,HET_5_18_nochat.txt,13,12,2,1,2,2,1,2,10,8
het,5,0,0,18,HET_5_18_nochat.txt,13,18,2,1,1,1,1,2,10,4
het,5,0,0,18,HET_5_18_nochat.txt,13,14,2,2,2,2,1,2,10,8
het,5,0,0,18,HET_5_18_nochat.txt,13,7,2,1,2,2,1,2,10,3
het,5,0,0,18,HET_5_18_nochat.txt,14,1,1,2,2,1,2,2,150,5
het,5,0,0,18,HET_5_18_nochat.txt,14,18,1,1,2,2,2,2,50,10
het,5,0,0,18,HET_5_18_nochat.txt,14,5,1,2,2,2,2,2,150,9
het,5,0,0,18,HET_5_18_nochat.txt,14,14,1,2,2,2,2,2,150,7
het,5,0,0,18,HET_5_18_nochat.txt,14,13,1,2,1,2,2,2,150,10
het,5,0,0,18,HET_5_18_nochat.txt,14,11,1,1,1,1,2,2,50,6
het,5,0,0,18,HET_5_18_nochat.txt,14,3,1,1,2,2,2,2,50,4
het,5,0,0,18,HET_5_18_nochat.txt,14,4,1,2,2,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,14,15,1,1,2,2,2,2,50,7
het,5,0,0,18,HET_5_18_nochat.txt,14,9,2,2,1,2,2,1,10,3
het,5,0,0,18,HET_5_18_nochat.txt,14,16,2,2,1,2,2,1,10,12
het,5,0,0,18,HET_5_18_nochat.txt,14,17,2,1,1,1,2,1,10,5
het,5,0,0,18,HET_5_18_nochat.txt,14,7,2,1,2,1,2,1,10,2
het,5,0,0,18,HET_5_18_nochat.txt,14,8,2,1,2,2,2,1,10,4
het,5,0,0,18,HET_5_18_nochat.txt,14,12,2,1,2,1,2,1,10,3
het,5,0,0,18,HET_5_18_nochat.txt,14,6,2,2,1,2,2,1,10,11
het,5,0,0,18,HET_5_18_nochat.txt,14,2,2,2,1,2,2,1,10,6
het,5,0,0,18,HET_5_18_nochat.txt,14,10,2,1,2,2,2,1,10,3
het,5,0,0,18,HET_5_18_nochat.txt,15,18,1,1,1,2,1,2,10,15
het,5,0,0,18,HET_5_18_nochat.txt,15,2,1,2,2,2,1,2,10,12
het,5,0,0,18,HET_5_18_nochat.txt,15,6,1,2,2,1,1,2,10,17
het,5,0,0,18,HET_5_18_nochat.txt,15,17,1,1,2,1,1,2,10,7
het,5,0,0,18,HET_5_18_nochat.txt,15,14,1,1,2,1,1,2,10,6
het,5,0,0,18,HET_5_18_nochat.txt,15,8,1,1,2,2,1,2,10,4
het,5,0,0,18,HET_5_18_nochat.txt,15,10,1,1,2,1,1,2,10,3
het,5,0,0,18,HET_5_18_nochat.txt,15,13,1,1,2,1,1,2,10,17
het,5,0,0,18,HET_5_18_nochat.txt,15,11,1,1,2,1,1,2,10,4
het,5,0,0,18,HET_5_18_nochat.txt,15,4,2,1,2,1,2,2,50,8
het,5,0,0,18,HET_5_18_nochat.txt,15,9,2,2,1,2,2,2,150,2
het,5,0,0,18,HET_5_18_nochat.txt,15,16,2,1,1,1,2,2,50,6
het,5,0,0,18,HET_5_18_nochat.txt,15,1,2,1,1,2,2,2,50,6
het,5,0,0,18,HET_5_18_nochat.txt,15,15,2,2,1,2,2,2,150,4
het,5,0,0,18,HET_5_18_nochat.txt,15,7,2,1,1,1,2,2,50,5
het,5,0,0,18,HET_5_18_nochat.txt,15,12,2,2,1,2,2,2,150,7
het,5,0,0,18,HET_5_18_nochat.txt,15,3,2,1,1,1,2,2,50,3
het,5,0,0,18,HET_5_18_nochat.txt,15,5,2,2,2,2,2,2,150,16
het,5,1,1,27,HET_5_27_chat_rev.txt,1,10,1,2,2,2,2,2,150,70
het,5,1,1,27,HET_5_27_chat_rev.txt,1,3,1,2,2,2,2,2,150,65
het,5,1,1,27,HET_5_27_chat_rev.txt,1,1,1,1,2,2,2,2,50,66
het,5,1,1,27,HET_5_27_chat_rev.txt,1,15,1,2,2,2,2,2,150,85
het,5,1,1,27,HET_5_27_chat_rev.txt,1,20,1,1,2,2,2,2,50,46
het,5,1,1,27,HET_5_27_chat_rev.txt,1,9,1,1,1,2,2,2,50,69
het,5,1,1,27,HET_5_27_chat_rev.txt,1,14,1,2,2,2,2,2,150,39
het,5,1,1,27,HET_5_27_chat_rev.txt,1,17,1,2,1,2,2,2,150,74
het,5,1,1,27,HET_5_27_chat_rev.txt,1,12,1,2,2,2,2,2,150,58
het,5,1,1,27,HET_5_27_chat_rev.txt,1,13,2,2,2,2,2,2,150,38
het,5,1,1,27,HET_5_27_chat_rev.txt,1,25,2,2,2,2,2,2,150,52
het,5,1,1,27,HET_5_27_chat_rev.txt,1,22,2,2,1,2,2,2,150,53
het,5,1,1,27,HET_5_27_chat_rev.txt,1,26,2,1,1,2,2,2,50,63
het,5,1,1,27,HET_5_27_chat_rev.txt,1,5,2,1,2,2,2,2,50,53
het,5,1,1,27,HET_5_27_chat_rev.txt,1,19,2,2,2,2,2,2,150,71
het,5,1,1,27,HET_5_27_chat_rev.txt,1,23,2,1,2,2,2,2,50,53
het,5,1,1,27,HET_5_27_chat_rev.txt,1,27,2,2,2,2,2,2,150,58
het,5,1,1,27,HET_5_27_chat_rev.txt,1,21,2,1,2,2,2,2,50,58
het,5,1,1,27,HET_5_27_chat_rev.txt,1,8,3,1,2,2,2,2,50,45
het,5,1,1,27,HET_5_27_chat_rev.txt,1,16,3,1,1,2,2,2,50,46
het,5,1,1,27,HET_5_27_chat_rev.txt,1,18,3,1,2,2,2,2,50,43
het,5,1,1,27,HET_5_27_chat_rev.txt,1,6,3,1,2,2,2,2,50,46
het,5,1,1,27,HET_5_27_chat_rev.txt,1,4,3,1,2,2,2,2,50,47
het,5,1,1,27,HET_5_27_chat_rev.txt,1,11,3,1,2,2,2,2,50,44
het,5,1,1,27,HET_5_27_chat_rev.txt,1,7,3,1,1,2,2,2,50,50
het,5,1,1,27,HET_5_27_chat_rev.txt,1,2,3,1,2,2,2,2,50,108
het,5,1,1,27,HET_5_27_chat_rev.txt,1,24,3,1,2,2,2,2,50,35
het,5,1,1,27,HET_5_27_chat_rev.txt,2,21,1,1,2,1,2,2,50,78
het,5,1,1,27,HET_5_27_chat_rev.txt,2,4,1,2,2,1,2,2,150,177
het,5,1,1,27,HET_5_27_chat_rev.txt,2,11,1,2,2,2,2,2,150,78
het,5,1,1,27,HET_5_27_chat_rev.txt,2,18,1,1,2,2,2,2,50,91
het,5,1,1,27,HET_5_27_chat_rev.txt,2,6,1,1,1,2,2,2,50,89
het,5,1,1,27,HET_5_27_chat_rev.txt,2,25,1,2,2,2,2,2,150,92
het,5,1,1,27,HET_5_27_chat_rev.txt,2,5,1,1,2,2,2,2,50,84
het,5,1,1,27,HET_5_27_chat_rev.txt,2,8,1,1,1,2,2,2,50,84
het,5,1,1,27,HET_5_27_chat_rev.txt,2,10,1,1,1,2,2,2,50,74
het,5,1,1,27,HET_5_27_chat_rev.txt,2,23,2,1,1,1,1,1,150,92
het,5,1,1,27,HET_5_27_chat_rev.txt,2,2,2,1,1,1,1,1,150,71
het,5,1,1,27,HET_5_27_chat_rev.txt,2,27,2,2,1,1,1,1,50,93
het,5,1,1,27,HET_5_27_chat_rev.txt,2,1,2,2,2,1,1,1,50,89
het,5,1,1,27,HET_5_27_chat_rev.txt,2,26,2,1,1,1,1,1,150,87
het,5,1,1,27,HET_5_27_chat_rev.txt,2,14,2,2,1,1,1,1,50,44
het,5,1,1,27,HET_5_27_chat_rev.txt,2,20,2,2,2,1,1,1,50,94
het,5,1,1,27,HET_5_27_chat_rev.txt,2,9,2,1,2,1,1,1,150,93
het,5,1,1,27,HET_5_27_chat_rev.txt,2,16,2,2,1,1,1,1,50,56
het,5,1,1,27,HET_5_27_chat_rev.txt,2,24,3,2,1,2,1,1,50,36
het,5,1,1,27,HET_5_27_chat_rev.txt,2,22,3,2,1,1,1,1,50,66
het,5,1,1,27,HET_5_27_chat_rev.txt,2,19,3,1,1,1,1,1,150,69
het,5,1,1,27,HET_5_27_chat_rev.txt,2,7,3,1,2,1,1,1,150,68
het,5,1,1,27,HET_5_27_chat_rev.txt,2,17,3,1,1,1,1,1,150,62
het,5,1,1,27,HET_5_27_chat_rev.txt,2,13,3,1,2,1,1,1,150,29
het,5,1,1,27,HET_5_27_chat_rev.txt,2,12,3,2,1,1,1,1,50,26
het,5,1,1,27,HET_5_27_chat_rev.txt,2,15,3,1,1,1,1,1,150,76
het,5,1,1,27,HET_5_27_chat_rev.txt,2,3,3,1,1,1,1,1,150,62
het,5,1,1,27,HET_5_27_chat_rev.txt,3,19,1,2,2,2,2,2,150,81
het,5,1,1,27,HET_5_27_chat_rev.txt,3,5,1,1,2,2,2,2,50,77
het,5,1,1,27,HET_5_27_chat_rev.txt,3,25,1,1,2,2,2,2,50,72
het,5,1,1,27,HET_5_27_chat_rev.txt,3,10,1,2,1,2,2,2,150,51
het,5,1,1,27,HET_5_27_chat_rev.txt,3,2,1,1,2,2,2,2,50,75
het,5,1,1,27,HET_5_27_chat_rev.txt,3,18,1,1,2,2,2,2,50,84
het,5,1,1,27,HET_5_27_chat_rev.txt,3,24,1,2,2,2,2,2,150,21
het,5,1,1,27,HET_5_27_chat_rev.txt,3,4,1,2,2,1,2,2,150,59
het,5,1,1,27,HET_5_27_chat_rev.txt,3,17,1,2,1,2,2,2,150,51
het,5,1,1,27,HET_5_27_chat_rev.txt,3,12,2,2,2,2,2,2,150,22
het,5,1,1,27,HET_5_27_chat_rev.txt,3,1,2,1,2,2,2,2,50,36
het,5,1,1,27,HET_5_27_chat_rev.txt,3,7,2,2,2,2,2,2,150,49
het,5,1,1,27,HET_5_27_chat_rev.txt,3,8,2,1,2,2,2,2,50,34
het,5,1,1,27,HET_5_27_chat_rev.txt,3,6,2,1,2,2,2,2,50,37
het,5,1,1,27,HET_5_27_chat_rev.txt,3,3,2,2,1,2,2,2,150,47
het,5,1,1,27,HET_5_27_chat_rev.txt,3,9,2,1,2,2,2,2,50,35
het,5,1,1,27,HET_5_27_chat_rev.txt,3,14,2,1,2,2,2,2,50,35
het,5,1,1,27,HET_5_27_chat_rev.txt,3,16,2,1,2,2,2,2,50,38
het,5,1,1,27,HET_5_27_chat_rev.txt,3,15,3,2,2,2,2,2,150,57
het,5,1,1,27,HET_5_27_chat_rev.txt,3,26,3,1,2,2,2,2,50,50
het,5,1,1,27,HET_5_27_chat_rev.txt,3,22,3,2,2,2,2,2,150,61
het,5,1,1,27,HET_5_27_chat_rev.txt,3,13,3,1,2,2,2,2,50,30
het,5,1,1,27,HET_5_27_chat_rev.txt,3,21,3,1,2,2,2,2,50,54
het,5,1,1,27,HET_5_27_chat_rev.txt,3,11,3,2,2,2,2,2,150,37
het,5,1,1,27,HET_5_27_chat_rev.txt,3,20,3,1,2,2,2,2,50,42
het,5,1,1,27,HET_5_27_chat_rev.txt,3,27,3,1,2,2,2,2,50,38
het,5,1,1,27,HET_5_27_chat_rev.txt,3,23,3,2,2,2,2,2,150,44
het,5,1,1,27,HET_5_27_chat_rev.txt,4,25,1,1,2,1,1,1,150,57
het,5,1,1,27,HET_5_27_chat_rev.txt,4,14,1,2,2,1,1,1,50,26
het,5,1,1,27,HET_5_27_chat_rev.txt,4,5,1,1,1,1,1,1,150,33
het,5,1,1,27,HET_5_27_chat_rev.txt,4,17,1,2,1,1,1,1,50,28
het,5,1,1,27,HET_5_27_chat_rev.txt,4,13,1,1,1,1,1,1,150,26
het,5,1,1,27,HET_5_27_chat_rev.txt,4,21,1,1,1,1,1,1,150,25
het,5,1,1,27,HET_5_27_chat_rev.txt,4,20,1,2,1,1,1,1,50,30
het,5,1,1,27,HET_5_27_chat_rev.txt,4,16,1,1,1,1,1,1,150,29
het,5,1,1,27,HET_5_27_chat_rev.txt,4,4,1,2,2,1,1,1,50,31
