cidade	p2a	b9a	deam	knowdeam1	female	knowvictim	marital_status	children	classe	homiciderate	femiciderate	civilpolice	b11ar	c1r	b4gr	q91cr	q89er	color	q53r	q91er	edlevel	a3aer	b4dr	vaw_law	education_muni_2010	c6r	num_years	Loggdp_2012	Logpopsize	yearscollective	protest_fem
76.0	2.0		1	0.0	0.0	0.0	3.0	1.0	5.0	16.693098	3.9	1	5.0		5.0	1.0	8.0	1.0	1.0	5.0	3.0	3.0	5.0	0	0.62	4.0		10.089174	11.182837	0.0	0
76.0	2.0	0.0	1	0.0	1.0	1.0	3.0	2.0	2.0	16.693098	3.9	1	5.0	0.0	3.0	1.0	6.0	1.0	1.0	4.0	3.0	2.0	3.0	0	0.62	5.0		10.089174	11.182837	0.0	0
76.0	3.0	0.0	1	1.0	1.0	0.0	3.0	3.0	2.0	16.693098	3.9	1	5.0	1.0	5.0	1.0	5.0	1.0	1.0	5.0	3.0	2.0	5.0	0	0.62	4.0		10.089174	11.182837	0.0	0
76.0	2.0		1	0.0	0.0	1.0	1.0	0.0	4.0	16.693098	3.9	1	5.0	1.0	5.0	1.0	5.0	3.0	1.0	3.0	1.0	2.0	5.0	0	0.62	5.0		10.089174	11.182837	0.0	0
76.0	1.0		1	1.0	0.0	0.0	4.0	0.0	4.0	16.693098	3.9	1	5.0	1.0	5.0	1.0	10.0	1.0	2.0	5.0	1.0	2.0	3.0	0	0.62	4.0		10.089174	11.182837	0.0	0
76.0	3.0		1	0.0	0.0	0.0	3.0	2.0	3.0	16.693098	3.9	1	5.0	1.0	5.0	2.0	7.0	1.0	1.0	5.0	1.0	2.0	5.0	0	0.62	5.0		10.089174	11.182837	0.0	0
76.0	3.0		1	1.0	0.0	0.0	3.0	2.0	3.0	16.693098	3.9	1	5.0	1.0	5.0	2.0	6.0	1.0	1.0	5.0	1.0	2.0	5.0	0	0.62	5.0		10.089174	11.182837	0.0	0
76.0	1.0	0.0	1	0.0	1.0	1.0	4.0	3.0	3.0	16.693098	3.9	1	5.0	1.0	4.0	1.0	10.0	3.0	1.0	5.0	1.0	2.0	5.0	0	0.62	5.0		10.089174	11.182837	0.0	0
76.0	1.0	0.0	1	1.0	1.0	0.0	1.0	1.0	3.0	16.693098	3.9	1	5.0	1.0		5.0	7.0	1.0	1.0	5.0	1.0	2.0		0	0.62	5.0		10.089174	11.182837	0.0	0
76.0	2.0	0.0	1	0.0	1.0	0.0	3.0	4.0	3.0	16.693098	3.9	1	5.0	1.0	5.0	1.0	10.0	1.0	2.0	5.0	1.0	2.0	3.0	0	0.62	5.0		10.089174	11.182837	0.0	0
77.0	3.0		0	0.0	0.0	0.0	3.0	1.0	3.0	0.0	0.0	0	4.0	1.0	1.0	2.0	9.0	1.0	2.0	4.0	2.0	3.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	1.0		0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0	4.0	1.0	1.0	2.0	6.0	1.0	1.0	5.0	2.0	3.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	2.0		0	0.0	0.0	0.0	3.0	3.0	5.0	0.0	0.0	0	4.0	1.0	1.0	3.0	8.0	2.0	2.0	4.0	2.0	1.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	2.0	0.0	0	1.0	1.0	0.0	3.0	1.0	5.0	0.0	0.0	0	5.0	1.0	1.0	2.0	8.0	1.0	2.0	4.0	2.0	2.0	5.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	3.0		0	0.0	0.0	0.0	6.0	2.0	5.0	0.0	0.0	0	4.0	1.0	1.0	4.0	7.0	1.0	2.0	5.0	2.0	3.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	1.0	0.0	0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0	5.0	1.0	1.0	3.0	8.0	1.0	1.0	5.0	2.0	2.0	5.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	1.0	0.0	0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0	5.0	1.0	1.0	2.0	9.0	1.0	2.0	5.0	2.0	2.0	4.0	0	0.437	2.0	0	9.644392	8.519391	0.0	0
77.0	3.0		0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0	5.0	1.0	1.0	1.0	7.0	1.0	1.0	4.0	2.0	2.0	5.0	0	0.437	4.0	0	9.644392	8.519391	0.0	0
77.0	1.0		0		0.0	0.0	3.0	2.0	3.0	0.0	0.0	0	4.0	1.0	1.0	3.0	5.0	1.0	1.0	4.0	2.0	2.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	3.0	0.0	0	0.0	1.0	1.0	3.0	5.0	3.0	0.0	0.0	0	5.0	1.0	1.0	3.0	7.0	1.0	1.0	4.0	2.0	1.0	5.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	1.0		0		0.0	0.0	3.0	0.0	3.0	0.0	0.0	0	4.0	1.0	1.0	1.0	8.0	1.0	1.0	5.0	2.0	2.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	1.0	0.0	0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	0.0	0	4.0	1.0	1.0	2.0	8.0	1.0	2.0	4.0	2.0	2.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
77.0	2.0	0.0	0	1.0	1.0	0.0	3.0	2.0	3.0	0.0	0.0	0	4.0	1.0	1.0	3.0	8.0	1.0	1.0	5.0	2.0	2.0	4.0	0	0.437	4.0	0	9.644392	8.519391	0.0	0
77.0	2.0	0.0	0	1.0	1.0	0.0	5.0	2.0	5.0	0.0	0.0	0	4.0	1.0	1.0	2.0	7.0	1.0	2.0	4.0	2.0	3.0	4.0	0	0.437	3.0	0	9.644392	8.519391	0.0	0
78.0	2.0		0	0.0	0.0	0.0	5.0	2.0	4.0	0.0	0.0	1	4.0	0.0	4.0	3.0	5.0	3.0	2.0	4.0	2.0	3.0	5.0	0	0.607	2.0	0	9.946437	9.427063	0.0	0
78.0	1.0		0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	1	4.0	0.0	4.0	3.0	5.0	1.0	2.0	4.0	2.0	2.0	3.0	0	0.607	2.0	0	9.946437	9.427063	0.0	0
78.0	3.0		0	0.0	0.0	0.0	5.0	2.0	4.0	0.0	0.0	1	4.0	0.0	5.0	3.0	6.0	1.0	2.0	3.0	2.0	4.0	5.0	0	0.607	2.0	0	9.946437	9.427063	0.0	0
78.0	2.0	0.0	0	0.0	1.0	1.0	3.0	2.0	3.0	0.0	0.0	1	5.0	1.0	3.0	3.0	6.0	3.0	2.0	4.0	2.0	3.0	4.0	0	0.607	2.0	0	9.946437	9.427063	0.0	0
78.0	1.0	0.0	0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	1	4.0	1.0	4.0	3.0	5.0	3.0	2.0	3.0	2.0	2.0	3.0	0	0.607	2.0	0	9.946437	9.427063	0.0	0
78.0	1.0	0.0	0	0.0	1.0	0.0	2.0	1.0	4.0	0.0	0.0	1	4.0	1.0	4.0	4.0	6.0	1.0	2.0	3.0	2.0	3.0	3.0	0	0.607	3.0	0	9.946437	9.427063	0.0	0
78.0	3.0		0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	1	4.0	1.0	4.0	3.0	6.0	1.0	2.0	3.0	2.0	2.0	4.0	0	0.607	3.0	0	9.946437	9.427063	0.0	0
78.0	3.0	0.0	0	0.0	1.0	0.0	6.0	2.0	4.0	0.0	0.0	1	5.0	1.0	2.0	2.0	6.0	1.0	2.0	3.0	1.0	3.0	4.0	0	0.607	3.0	0	9.946437	9.427063	0.0	0
78.0	3.0		0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	1	4.0	0.0	4.0	3.0	6.0	3.0	2.0	3.0	1.0	3.0	4.0	0	0.607	2.0	0	9.946437	9.427063	0.0	0
78.0	3.0	1.0	0	0.0	1.0	1.0	6.0	5.0	4.0	0.0	0.0	1	5.0	1.0	5.0	2.0	5.0	1.0	1.0	3.0	1.0	2.0	4.0	0	0.607	2.0	0	9.946437	9.427063	0.0	0
78.0	1.0	0.0	0	0.0	1.0	0.0	4.0	2.0	4.0	0.0	0.0	1	5.0	1.0	5.0	3.0	10.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.607	3.0	0	9.946437	9.427063	0.0	0
78.0	2.0		0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1	5.0	1.0	4.0	3.0	5.0	1.0	2.0	4.0	1.0	3.0	5.0	0	0.607	3.0	0	9.946437	9.427063	0.0	0
78.0	1.0		0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1	4.0	0.0	4.0	3.0	6.0	1.0	2.0	5.0	1.0	2.0	3.0	0	0.607	3.0	0	9.946437	9.427063	0.0	0
78.0	2.0	0.0	0	0.0	1.0	1.0	3.0	3.0	4.0	0.0	0.0	1	5.0	1.0	5.0	4.0	5.0	1.0	2.0	3.0	1.0	3.0	5.0	0	0.607	3.0	0	9.946437	9.427063	0.0	0
79.0	1.0	0.0	1	1.0	1.0	0.0	3.0	1.0	5.0	18.8201	2.9	1	5.0	0.0	3.0	2.0	8.0	2.0	2.0	4.0	1.0	2.0	5.0	0	0.632	4.0	15	9.72886	12.705134		0
79.0	1.0		1	0.0	0.0	0.0	3.0	0.0	3.0	18.8201	2.9	1	5.0	1.0	3.0	2.0	7.0	1.0	2.0	4.0	1.0	4.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	3.0	0.0	1	1.0	1.0	0.0	3.0	2.0	3.0	18.8201	2.9	1	5.0	1.0	5.0	3.0	5.0	1.0	1.0	2.0	1.0	2.0	5.0	0	0.632	2.0	15	9.72886	12.705134		0
79.0	2.0	0.0	1	0.0	1.0	1.0	6.0	0.0	5.0	18.8201	2.9	1	5.0	1.0	2.0	3.0	7.0	2.0	2.0	4.0	1.0	2.0	5.0	0	0.632	4.0	15	9.72886	12.705134		0
79.0	3.0		1	1.0	0.0	0.0	3.0	3.0	3.0	18.8201	2.9	1	4.0	1.0	5.0	4.0	5.0	1.0	2.0	4.0	1.0	3.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	2.0		1	1.0	0.0	0.0	3.0	2.0	5.0	18.8201	2.9	1	5.0	1.0	3.0	2.0	6.0	1.0	1.0	4.0	1.0	2.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	1.0		1	1.0	0.0	0.0	6.0	0.0	5.0	18.8201	2.9	1	5.0	0.0	3.0	2.0	7.0	1.0	2.0	5.0	1.0	3.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	1.0	0.0	1	1.0	1.0	0.0	3.0	1.0	5.0	18.8201	2.9	1	5.0	1.0	1.0	3.0	8.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	1.0		1	1.0	0.0	0.0	5.0	2.0	5.0	18.8201	2.9	1	5.0	0.0	2.0	2.0	6.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	1.0	0.0	1	1.0	1.0	0.0	3.0	1.0	5.0	18.8201	2.9	1	5.0	1.0	1.0	3.0	6.0	1.0	2.0	4.0	1.0	1.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	3.0	0.0	1	1.0	1.0	0.0	3.0	1.0	5.0	18.8201	2.9	1	5.0	1.0	1.0	3.0	8.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	3.0		1	1.0	0.0	0.0	6.0	1.0	5.0	18.8201	2.9	1	5.0	1.0	1.0	2.0	8.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
79.0	2.0	0.0	1	0.0	1.0	0.0	3.0	2.0	5.0	18.8201	2.9	1	5.0	1.0	2.0	4.0	8.0	1.0	1.0	4.0	1.0	2.0	5.0	0	0.632	4.0	15	9.72886	12.705134		0
79.0	2.0		1	1.0	0.0	0.0	3.0	1.0	5.0	18.8201	2.9	1	5.0	1.0	2.0	3.0	7.0	1.0	2.0	5.0	1.0	1.0	5.0	0	0.632	3.0	15	9.72886	12.705134		0
80.0	3.0		1	0.0	0.0	0.0	3.0	5.0	5.0	13.57862	2.9	1	5.0	1.0	2.0	2.0	10.0	1.0	2.0	5.0	1.0	3.0	4.0	0	0.637	1.0	19	10.716378	12.200266		0
80.0	1.0		1	1.0	0.0	0.0	3.0	1.0	4.0	13.57862	2.9	1	5.0	0.0	1.0	2.0	8.0	2.0	2.0	4.0	1.0	1.0	5.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	2.0	0.0	1	1.0	1.0	0.0	3.0	0.0	5.0	13.57862	2.9	1	5.0	1.0	1.0	4.0	10.0	1.0	1.0	5.0	1.0	3.0	4.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	2.0	0.0	1	1.0	1.0	1.0	3.0	1.0	5.0	13.57862	2.9	1	5.0	0.0	1.0	2.0	10.0	1.0	1.0	4.0	1.0	2.0	5.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	1.0	0.0	1	1.0	1.0	0.0	3.0	1.0	5.0	13.57862	2.9	1	5.0	1.0	1.0	2.0	6.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.637	3.0	19	10.716378	12.200266		0
80.0	3.0	0.0	1	1.0	1.0	0.0	3.0	5.0	5.0	13.57862	2.9	1	5.0	0.0	1.0	3.0	9.0	1.0	1.0	4.0	1.0	2.0	4.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	3.0		1	1.0	0.0	0.0	3.0	4.0	5.0	13.57862	2.9	1	3.0	1.0	1.0	2.0	8.0	1.0	2.0	4.0	1.0	3.0	5.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	1.0	0.0	1	0.0	1.0	1.0	2.0	0.0	5.0	13.57862	2.9	1	5.0	0.0	4.0	4.0	5.0	1.0	2.0	4.0	3.0	2.0	5.0	0	0.637	3.0	19	10.716378	12.200266		0
80.0	1.0	0.0	1	0.0	1.0	0.0	3.0	1.0	3.0	13.57862	2.9	1	5.0	0.0	4.0	1.0	7.0	1.0	1.0	5.0	3.0	2.0	5.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	3.0	0.0	1	1.0	1.0	0.0	6.0	1.0	5.0	13.57862	2.9	1	5.0	1.0	1.0	3.0	8.0	1.0	2.0	5.0	3.0	2.0	5.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	2.0		1	1.0	0.0	0.0	3.0	1.0	3.0	13.57862	2.9	1	5.0	1.0	1.0	4.0	8.0	1.0	1.0	5.0	3.0	3.0	5.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	3.0		1	1.0	0.0	0.0	5.0	0.0	5.0	13.57862	2.9	1	5.0	1.0	1.0	4.0	7.0	1.0	2.0	4.0	3.0	2.0	4.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	2.0	0.0	1	1.0	1.0	0.0	3.0	2.0	3.0	13.57862	2.9	1	5.0	1.0	1.0	4.0	8.0	1.0	1.0	4.0	3.0	1.0	4.0	0	0.637	2.0	19	10.716378	12.200266		0
80.0	3.0		1	1.0	0.0	0.0	3.0	0.0	3.0	13.57862	2.9	1	5.0	1.0	1.0	3.0	9.0	1.0	1.0	5.0	3.0	2.0	5.0	0	0.637	3.0	19	10.716378	12.200266		0
81.0	2.0	0.0	1	0.0	1.0	0.0	4.0	0.0	4.0	14.167021	4.8	1	4.0	0.0	4.0	4.0	7.0	1.0	2.0	4.0	2.0	2.0	2.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	1.0	0.0	1	0.0	1.0	1.0	2.0	0.0	4.0	14.167021	4.8	1	4.0	0.0	4.0	4.0	6.0	3.0	2.0	5.0	2.0	3.0	4.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	1.0	0.0	1	0.0	1.0	0.0	3.0	2.0	3.0	14.167021	4.8	1	4.0	0.0	3.0	3.0	0.0	1.0	2.0	3.0	2.0	2.0	3.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	1.0	0.0	1	0.0	1.0	1.0	4.0	2.0	3.0	14.167021	4.8	1	4.0	1.0	2.0	3.0	6.0	2.0	2.0	4.0	2.0	2.0	3.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	3.0		1	0.0	0.0	0.0	3.0	2.0	4.0	14.167021	4.8	1	4.0	0.0	3.0	3.0	7.0	3.0	2.0	3.0	2.0	2.0	3.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	3.0		1	0.0	0.0	1.0	3.0	5.0	3.0	14.167021	4.8	1	4.0	1.0	4.0	3.0	7.0	1.0	2.0	4.0	2.0	3.0	5.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	2.0		1	0.0	0.0	0.0	3.0	4.0	4.0	14.167021	4.8	1	4.0	0.0	4.0	5.0	6.0	1.0	2.0	3.0	2.0	2.0	3.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	3.0	0.0	1	0.0	1.0	0.0	1.0	1.0	4.0	14.167021	4.8	1	4.0	0.0	4.0	5.0	6.0	1.0	1.0	2.0	0.0	3.0	5.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	1.0	0.0	1	1.0	1.0	0.0	3.0	4.0	3.0	14.167021	4.8	1	4.0	1.0	3.0	4.0	6.0	3.0	2.0	4.0	1.0	1.0	4.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	2.0	1.0	1	0.0	1.0	0.0	3.0	2.0	4.0	14.167021	4.8	1	4.0	0.0	3.0	3.0	6.0	1.0	2.0	4.0	1.0	2.0	4.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	2.0	1.0	1	0.0	1.0	0.0	4.0	2.0	3.0	14.167021	4.8	1	4.0	0.0	2.0	3.0	6.0	1.0	2.0	4.0	1.0	2.0	4.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	1.0		1	0.0	0.0	0.0	4.0	0.0	4.0	14.167021	4.8	1	4.0	0.0	4.0	3.0	7.0	1.0	2.0	4.0	1.0	2.0	3.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	1.0		1	0.0	0.0	1.0	3.0	2.0	4.0	14.167021	4.8	1	4.0	0.0	5.0	5.0	6.0	1.0	2.0	4.0	1.0	2.0	4.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
81.0	2.0		1	0.0	0.0	0.0	3.0	7.0	4.0	14.167021	4.8	1	4.0	0.0	5.0	4.0	4.0	1.0	2.0	4.0	0.0	2.0	5.0	0	0.693	2.0	13	10.662825	11.695222	0.0	0
82.0	1.0	0.0	1	1.0	1.0	0.0	4.0	3.0	5.0	22.597551	4.1	1	5.0	0.0	2.0	3.0	9.0	3.0	1.0	5.0	1.0	2.0	4.0	0	0.724	2.0	27	9.955661	13.599091	0.0	1
82.0	3.0	1.0	1	0.0	1.0	0.0	5.0	4.0	5.0	22.597551	4.1	1	5.0	0.0	5.0	2.0	7.0	1.0	1.0	4.0	1.0	3.0	4.0	0	0.724	3.0	27	9.955661	13.599091	0.0	1
82.0	3.0	0.0	1	0.0	1.0	0.0	3.0	6.0	5.0	22.597551	4.1	1	5.0	1.0	4.0	4.0	7.0	3.0	2.0	4.0	1.0	2.0	5.0	0	0.724	2.0	27	9.955661	13.599091	0.0	1
82.0	2.0		1	0.0	0.0	1.0	1.0	2.0	4.0	22.597551	4.1	1	4.0	0.0	3.0	4.0	10.0	3.0	1.0	4.0	1.0	2.0	2.0	0	0.724	2.0	27	9.955661	13.599091	0.0	1
82.0	2.0		1	0.0	0.0	0.0	2.0	0.0	3.0	22.597551	4.1	1	5.0	0.0	4.0	5.0	10.0	3.0	2.0	5.0	1.0	3.0	3.0	0	0.724	3.0	27	9.955661	13.599091	0.0	1
82.0	1.0		1	0.0	0.0	1.0	1.0	0.0	4.0	22.597551	4.1	1	1.0	0.0		5.0	9.0	3.0	2.0	5.0	1.0	1.0	5.0	0	0.724	2.0	27	9.955661	13.599091	0.0	1
82.0	3.0		1	1.0	0.0	1.0	3.0	2.0	3.0	22.597551	4.1	1	5.0	0.0	2.0	3.0	2.0	1.0	1.0	4.0	2.0	1.0	5.0	0	0.724	5.0	27	9.955661	13.599091	0.0	1
82.0	1.0	0.0	1	0.0	1.0	0.0	2.0	3.0	2.0	22.597551	4.1	1	5.0	0.0	4.0	1.0	1.0	3.0	1.0	4.0	2.0	1.0	5.0	0	0.724	5.0	27	9.955661	13.599091	0.0	1
82.0	1.0		1	1.0	0.0	1.0	3.0	2.0	3.0	22.597551	4.1	1	5.0	0.0	5.0	2.0	6.0	1.0	1.0	5.0	2.0	3.0	5.0	0	0.724	3.0	27	9.955661	13.599091	0.0	1
82.0	1.0	0.0	1	1.0	1.0	1.0	3.0	1.0	3.0	22.597551	4.1	1	5.0	1.0	1.0	3.0	10.0	3.0	1.0	2.0	2.0	2.0	5.0	0	0.724	4.0	27	9.955661	13.599091	0.0	1
82.0	2.0	0.0	1	0.0	1.0	0.0	1.0	0.0	5.0	22.597551	4.1	1	5.0	0.0	1.0	1.0	2.0	3.0	2.0	5.0	2.0	1.0	5.0	0	0.724	3.0	27	9.955661	13.599091	0.0	1
82.0	2.0		1	0.0	0.0	1.0	3.0	4.0	4.0	22.597551	4.1	1	5.0	1.0	4.0	1.0	8.0	3.0	1.0	5.0	2.0	2.0	5.0	0	0.724	5.0	27	9.955661	13.599091	0.0	1
82.0	2.0		1	1.0	0.0	1.0	3.0	0.0	4.0	22.597551	4.1	1	4.0	1.0	4.0	2.0	9.0	1.0	2.0	5.0	2.0	2.0	4.0	0	0.724	4.0	27	9.955661	13.599091	0.0	1
83.0	3.0		1	0.0	0.0	0.0	3.0	3.0	4.0	55.40698	6.7	1	5.0	0.0	1.0	2.0	3.0	3.0	1.0	4.0	3.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	2.0	0.0	1	0.0	1.0	1.0	3.0	2.0	4.0	55.40698	6.7	1	5.0	0.0	1.0	1.0	9.0	1.0	1.0	4.0	3.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	1.0		1	0.0	0.0	0.0	1.0	0.0	3.0	55.40698	6.7	1	5.0	0.0	2.0	2.0	6.0	1.0	1.0	4.0	3.0	2.0	5.0	0	0.739	4.0	28	10.025313	14.103518		0
83.0	1.0	0.0	1	0.0	1.0	0.0	3.0	2.0	3.0	55.40698	6.7	1	5.0	0.0	2.0	3.0	0.0	1.0	1.0	4.0	3.0	2.0	4.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	2.0		1	0.0	0.0	1.0	5.0	0.0	3.0	55.40698	6.7	1	5.0	0.0	1.0	2.0	6.0	1.0	1.0	4.0	3.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	3.0	0.0	1	0.0	1.0	0.0	3.0	2.0	4.0	55.40698	6.7	1	5.0	0.0	1.0	1.0	8.0	3.0	1.0	4.0	3.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	3.0	0.0	1	0.0	1.0	1.0	3.0	3.0	5.0	55.40698	6.7	1	5.0	0.0	2.0	3.0	5.0	1.0	2.0	2.0	2.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	1.0		1	0.0	0.0	1.0	3.0	1.0	4.0	55.40698	6.7	1	5.0	0.0	3.0	2.0	0.0	3.0	1.0	3.0	2.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	1.0	0.0	1	1.0	1.0	0.0	2.0	1.0	4.0	55.40698	6.7	1	5.0	0.0	1.0	3.0	5.0	1.0	2.0	5.0	2.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	1.0	0.0	1	0.0	1.0	0.0	4.0	2.0	4.0	55.40698	6.7	1	5.0	0.0	3.0	2.0	3.0	3.0	2.0	4.0	2.0	2.0	5.0	0	0.739	4.0	28	10.025313	14.103518		0
83.0	2.0		1	0.0	0.0	1.0	3.0	2.0	4.0	55.40698	6.7	1	5.0	0.0	2.0	2.0	8.0	3.0	1.0	4.0	2.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	2.0		1	0.0	0.0	1.0	3.0	2.0	4.0	55.40698	6.7	1	5.0	0.0	2.0	3.0	5.0	1.0	1.0	4.0	2.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	3.0	1.0	1	1.0	1.0	1.0	5.0	3.0	4.0	55.40698	6.7	1	5.0	0.0	2.0	3.0	5.0	1.0	2.0	3.0	2.0	2.0	4.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	3.0		1	1.0	0.0	0.0	4.0	0.0	4.0	55.40698	6.7	1	5.0	0.0	3.0	2.0	9.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	1.0		1	0.0	0.0	1.0	1.0	0.0	5.0	55.40698	6.7	1	4.0	1.0	5.0	2.0	10.0	1.0	2.0	3.0	1.0	3.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	1.0		1	1.0	0.0	0.0	3.0	1.0	4.0	55.40698	6.7	1	4.0	0.0	2.0	3.0	5.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
83.0	2.0	0.0	1	1.0	1.0	1.0	4.0	3.0	4.0	55.40698	6.7	1	5.0	0.0	3.0	3.0	4.0	3.0	1.0	3.0	1.0	2.0	5.0	0	0.739	4.0	28	10.025313	14.103518		0
83.0	1.0		1	0.0	0.0	0.0	4.0	2.0	4.0	55.40698	6.7	1	4.0	0.0	3.0	2.0	9.0	3.0	2.0	4.0	1.0	2.0	5.0	0	0.739	4.0	28	10.025313	14.103518		0
83.0	2.0	0.0	1	0.0	1.0	1.0	5.0	2.0	5.0	55.40698	6.7	1	5.0	0.0	2.0	2.0	5.0	3.0	2.0	4.0	1.0	1.0	5.0	0	0.739	4.0	28	10.025313	14.103518		0
83.0	2.0	0.0	1	1.0	1.0	1.0	6.0	2.0	4.0	55.40698	6.7	1	5.0	0.0	1.0	2.0	8.0	3.0	2.0	4.0	1.0	2.0	5.0	0	0.739	3.0	28	10.025313	14.103518		0
84.0	1.0	0.0	1	1.0	1.0	0.0	2.0	1.0	3.0	38.927223	5.5	1	5.0	1.0	3.0	1.0	3.0	3.0	1.0	5.0	3.0	3.0	5.0	0	0.742	3.0	26	11.07679	14.789516	6.0	9
84.0	3.0		1	1.0	0.0	0.0	3.0	0.0	3.0	38.927223	5.5	1	3.0	0.0	4.0	5.0	8.0	3.0	1.0	3.0	3.0	2.0	4.0	0	0.742	2.0	26	11.07679	14.789516	6.0	9
84.0	2.0		1	1.0	0.0	1.0	5.0	3.0	4.0	38.927223	5.5	1	5.0	0.0	5.0	1.0	4.0	3.0	1.0	5.0	3.0	3.0	5.0	0	0.742	3.0	26	11.07679	14.789516	6.0	9
84.0	1.0	0.0	1	0.0	1.0	1.0	2.0	1.0	4.0	38.927223	5.5	1	5.0	0.0	1.0	1.0	8.0	2.0	2.0	5.0	3.0	1.0	5.0	0	0.742	2.0	26	11.07679	14.789516	6.0	9
84.0	2.0	0.0	1	0.0	1.0	0.0	2.0	0.0	3.0	38.927223	5.5	1	5.0	1.0	5.0	4.0	8.0	3.0	1.0	5.0	3.0	3.0	5.0	0	0.742	4.0	26	11.07679	14.789516	6.0	9
